Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
79.0,69035.0,74.6145,194,42.8679,2.0,14.0,2728,10.0,2021.0,1775,3131,4104,3143
106.0,127000.0,74.6196,1372,42.8195,3.0,12.0,2728,6.0,2019.0,1775,3131,861,3143
83.0,61000.0,74.594,194,42.8799,2.0,12.0,2728,8.0,2019.0,2341,3131,4104,3143
40.0,37500.0,74.6164,194,42.8181,1.0,10.0,2728,8.0,2021.0,2341,3131,4104,3143
71.0,35500.0,74.6413,1257,42.8518,2.0,9.0,208,7.0,2020.0,2341,3131,277,3143
46.0,32700.0,74.5817,194,42.8835,1.0,12.0,2728,5.0,2020.0,2341,3131,4104,3143
90.0,120000.0,74.5895,1372,42.873,2.0,14.0,2728,8.0,2020.0,1775,3131,4104,3143
60.0,51999.0,74.5917,1510,42.8673,2.0,10.0,2728,9.0,-999.0,1775,3131,4104,3143
100.0,61000.0,74.634,1510,42.8725,5.0,5.0,473,4.0,-999.0,1775,3131,4104,3143
91.0,72800.0,74.6162,1257,42.8188,3.0,9.0,2728,6.0,2021.0,1775,3131,4104,3143
87.0,82650.0,74.6164,194,42.8181,3.0,8.0,2728,6.0,2021.0,1775,3131,4104,3143
65.0,60999.0,74.5929,1510,42.873,2.0,12.0,2728,12.0,-999.0,2341,3131,4104,3143
111.0,88800.0,74.6126,1257,42.823,4.0,10.0,2728,6.0,2021.0,2341,3131,861,2623
107.0,85600.0,74.6126,194,42.823,3.0,10.0,2728,6.0,2021.0,2341,3131,861,3143
63.0,50240.0,74.6126,1257,42.823,3.0,10.0,2728,5.0,2021.0,2341,3131,861,2623
68.0,44972.0,74.5883,939,42.8626,2.0,13.0,2728,11.0,2020.0,2341,3131,4104,3143
85.0,70000.0,74.5895,939,42.873,2.0,14.0,2728,10.0,2020.0,1775,3131,4104,3143
61.0,48296.0,74.6162,194,42.8188,2.0,9.0,2728,5.0,2021.0,2341,3131,4104,3143
87.0,78213.0,74.6164,194,42.8181,3.0,8.0,2728,6.0,2021.0,1775,3131,4104,2623
115.0,97750.0,74.6204,194,42.8804,3.0,17.0,2728,15.0,2020.0,1775,3131,4104,2623
81.0,62999.0,74.6161,1510,42.8725,4.0,9.0,311,6.0,-999.0,1775,3131,4104,2623
61.0,62999.0,74.5942,1372,42.8743,2.0,14.0,2728,12.0,2019.0,1775,3131,4104,2623
86.0,60500.0,74.6234,1510,42.8661,4.0,9.0,311,2.0,-999.0,1775,3131,4104,3143
43.0,41999.0,74.5801,1510,42.8678,1.0,10.0,2728,4.0,2019.0,2341,3131,4104,2623
63.0,41500.0,74.6909,1510,42.8776,3.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
95.0,70000.0,74.6306,1372,42.8288,3.0,14.0,208,9.0,-999.0,1775,1148,4104,3143
50.0,33000.0,74.566,1257,42.8382,1.0,10.0,2728,7.0,-999.0,2341,3131,4104,2623
38.58,25077.0,74.6298,1257,42.8751,1.0,9.0,2728,5.0,2021.0,2341,3131,4104,3143
47.0,23500.0,74.6,939,42.8489,1.0,12.0,2728,3.0,2022.0,1775,716,4104,3143
250.0,200000.0,74.6222,1257,42.83,6.0,11.0,36,11.0,-999.0,2341,3131,4104,3143
38.58,25077.0,74.6354,38,42.8751,1.0,9.0,2728,4.0,2021.0,2341,3131,4104,3143
54.0,37000.0,74.6001,1257,42.8735,2.0,10.0,2728,9.0,-999.0,2341,3131,4104,3143
19.0,11000.0,74.6291,1510,42.8319,1.0,5.0,74,5.0,-999.0,2341,716,277,2623
32.0,27000.0,74.6327,338,42.8507,1.0,5.0,374,4.0,-999.0,1229,716,4104,3143
43.48,32000.0,74.5843,939,42.8403,1.0,9.0,2728,2.0,-999.0,2341,3131,220,2623
57.0,37050.0,74.6358,1257,42.8686,1.0,9.0,2728,6.0,2021.0,2341,3131,4104,3143
65.0,51500.0,74.5662,1510,42.8379,3.0,9.0,311,1.0,1989.0,1775,1148,4104,2623
55.0,37900.0,74.6861,1257,42.8547,2.0,5.0,1189,3.0,2000.0,2341,3131,4104,2623
63.0,46000.0,74.5883,939,42.8626,2.0,12.0,2728,7.0,-999.0,1775,716,4104,3143
60.0,46700.0,74.6344,1510,42.8429,3.0,9.0,57,1.0,1989.0,1775,3131,4104,3143
99.0,63500.0,74.567,1257,42.836,3.0,9.0,2728,2.0,2020.0,2341,3131,4104,3143
71.0,37000.0,74.6486,103,42.8163,2.0,9.0,1189,3.0,-999.0,2341,3131,272,2623
71.0,45000.0,74.6351,103,42.8708,2.0,9.0,2728,3.0,-999.0,2341,3131,861,2623
102.0,49000.0,74.6486,103,42.8163,3.0,9.0,1189,8.0,-999.0,2341,3131,4104,2623
47.5,47500.0,74.5948,1372,42.879,1.0,12.0,2728,5.0,-999.0,1229,716,861,2623
105.0,79000.0,74.6385,194,42.8156,4.0,9.0,208,1.0,1989.0,1775,3131,4104,3143
134.0,134000.0,74.6019,939,42.8656,3.0,14.0,2728,11.0,-999.0,2341,3131,4104,2623
62.0,58000.0,74.6232,338,42.8196,3.0,9.0,311,8.0,1989.0,1775,3131,4104,3143
66.0,56000.0,74.5857,1372,42.8765,3.0,5.0,1189,5.0,1974.0,1775,716,4104,2623
62.0,61000.0,74.6339,1510,42.8146,3.0,9.0,57,8.0,1989.0,1775,3131,4104,3143
43.0,36000.0,74.5718,1257,42.8357,1.0,9.0,473,5.0,1990.0,2341,3131,4104,3143
42.0,29500.0,74.6322,939,42.8412,1.0,12.0,2728,11.0,-999.0,2341,3131,220,3143
67.0,53000.0,74.6248,1510,42.8186,3.0,5.0,473,1.0,-999.0,1775,3131,4104,3143
72.0,53000.0,74.6422,1372,42.8459,2.0,12.0,2728,7.0,-999.0,2341,3131,277,3143
67.0,42000.0,74.632,338,42.8717,3.0,9.0,473,9.0,-999.0,1775,1148,4104,3143
48.0,30500.0,74.6817,939,42.8587,1.0,8.0,2728,5.0,-999.0,2341,3131,4104,3143
62.0,47000.0,74.6879,1510,42.8763,3.0,5.0,473,3.0,-999.0,1775,771,4104,3143
83.0,56500.0,74.6322,939,42.8412,2.0,12.0,2728,2.0,-999.0,2341,3131,4104,3143
42.0,37000.0,74.6283,1510,42.8269,2.0,4.0,374,1.0,-999.0,1229,771,4104,3143
46.0,32700.0,74.5939,939,42.8656,1.0,10.0,2728,2.0,-999.0,1775,3131,4104,3143
120.0,140000.0,74.6254,1257,42.813,3.0,3.0,2728,1.0,-999.0,2341,3131,861,3143
40.0,31999.0,74.6335,939,42.8447,1.0,9.0,208,4.0,-999.0,1775,771,277,3143
117.6,70500.0,74.5786,939,42.8833,3.0,10.0,2728,8.0,-999.0,1775,3131,272,3143
190.0,209000.0,74.5828,939,42.8231,4.0,12.0,2728,11.0,2021.0,2341,3131,861,2623
118.0,102660.0,74.5688,939,42.8455,3.0,14.0,2728,10.0,2019.0,2341,3131,4104,2623
227.0,380000.0,74.6083,1510,42.87,5.0,11.0,2728,6.0,-999.0,409,3131,4104,2623
114.0,99180.0,74.594,939,42.8154,3.0,5.0,2728,4.0,2019.0,2341,3131,861,2623
44.0,24200.0,74.636,1257,42.8506,1.0,9.0,1189,6.0,2021.0,2341,3131,4104,2623
165.0,189750.0,74.6149,1257,42.8228,4.0,14.0,2728,8.0,2020.0,2341,3131,4104,2623
72.0,39600.0,74.6902,1257,42.8716,2.0,12.0,1189,4.0,2021.0,2341,3131,861,2623
194.0,242500.0,74.5824,1257,42.823,3.0,4.0,2728,3.0,-999.0,2341,3131,861,2623
50.0,32500.0,74.6122,1257,42.8212,1.0,14.0,2728,2.0,-999.0,2341,3131,272,2623
57.0,37050.0,74.6329,38,42.8751,1.0,9.0,2728,3.0,2021.0,2341,3131,4104,3143
223.0,380000.0,74.6084,1372,42.87,5.0,11.0,2728,9.0,-999.0,409,1148,4104,2623
85.0,56000.0,74.6171,1257,42.8704,4.0,9.0,311,9.0,-999.0,1775,3131,4104,2623
67.0,35500.0,74.631,939,42.8497,2.0,9.0,1189,9.0,-999.0,2341,3131,4104,2623
300.0,600000.0,74.6006,1372,42.8699,4.0,14.0,2728,14.0,2018.0,409,716,4104,2623
52.0,40000.0,74.618,1510,42.8427,1.0,7.0,1189,1.0,-999.0,2341,771,4104,2623
210.0,167000.0,74.5814,1372,42.873,4.0,9.0,2728,7.0,-999.0,409,771,4104,3143
28.2,30500.0,74.5846,338,42.8734,1.0,5.0,1189,2.0,-999.0,1229,3131,4104,3143
30.0,28500.0,74.6307,1510,42.8751,1.0,5.0,1189,2.0,-999.0,1229,3131,4104,3143
45.0,43000.0,74.6343,1372,42.8175,1.0,9.0,2728,4.0,-999.0,1229,771,4104,3143
132.0,230000.0,74.5842,1510,42.8245,3.0,11.0,2728,8.0,2017.0,409,3131,220,2623
65.0,52000.0,74.6088,1510,42.8697,3.0,5.0,1189,4.0,-999.0,1775,3131,4104,3143
44.0,40600.0,74.5837,1510,42.8765,2.0,5.0,1189,2.0,-999.0,1229,3131,4104,3143
140.0,88800.0,74.563,1510,42.8428,3.0,5.0,1189,3.0,-999.0,2341,3131,4104,2623
48.0,33000.0,74.6257,338,42.8389,2.0,4.0,374,1.0,-999.0,2341,3131,4104,3143
30.0,32800.0,74.6243,1510,42.823,1.0,4.0,374,2.0,-999.0,2341,3131,4104,3143
63.0,51500.0,74.6235,1372,42.8753,3.0,5.0,473,4.0,-999.0,1775,3131,4104,3143
34.0,28900.0,74.5652,1510,42.842,1.0,9.0,473,3.0,-999.0,2341,3131,4104,3143
33.0,30500.0,74.6346,1510,42.8687,1.0,9.0,311,2.0,-999.0,2341,3131,4104,3143
48.0,37800.0,74.5828,1510,42.8705,2.0,4.0,1189,3.0,-999.0,1775,3131,4104,3143
44.0,37500.0,74.5826,1372,42.8679,1.0,10.0,2728,5.0,-999.0,2341,3131,4104,3143
44.0,32000.0,74.6181,194,42.8644,2.0,4.0,161,3.0,-999.0,1229,3131,4104,3143
106.0,81620.0,74.6314,939,42.8328,3.0,10.0,1189,9.0,-999.0,2341,3131,4104,2623
65.0,27500.0,74.5846,338,42.8489,3.0,5.0,74,4.0,-999.0,2341,3131,4104,3143
30.0,30900.0,74.6062,1510,42.8342,1.0,4.0,374,1.0,-999.0,2341,3131,4104,3143
34.2,33200.0,74.6266,1510,42.8296,1.0,9.0,473,8.0,-999.0,1229,771,4104,3143
86.0,77000.0,74.5925,1372,42.8657,3.0,10.0,2728,6.0,-999.0,409,3131,4104,3143
95.0,72000.0,74.5837,1372,42.8301,2.0,9.0,2728,3.0,-999.0,1775,3131,4104,3143
48.0,34000.0,74.6319,1257,42.8501,2.0,5.0,2728,3.0,-999.0,2341,3131,861,2623
39.0,33000.0,74.6921,1510,42.8776,1.0,11.0,2728,9.0,-999.0,2341,3131,861,3143
70.0,73000.0,74.6097,1257,42.8823,2.0,10.0,2728,7.0,-999.0,2341,3131,861,3143
49.0,40500.0,74.6153,1257,42.8336,2.0,4.0,51,1.0,-999.0,2341,3131,4104,3143
60.0,66500.0,74.6288,1257,42.816,3.0,5.0,473,3.0,-999.0,2341,3131,4104,3143
200.0,200000.0,74.5943,1257,42.8712,4.0,8.0,2728,6.0,2006.0,2341,3131,861,3143
374.0,175000.0,74.5998,1257,42.8831,5.0,6.0,2728,5.0,-999.0,2341,3131,4104,2623
103.0,87000.0,74.6149,1257,42.8681,4.0,9.0,473,2.0,-999.0,2341,3131,4104,2623
125.0,125000.0,74.5918,1257,42.8712,4.0,14.0,2728,8.0,2015.0,2341,3131,4104,3143
60.0,44000.0,74.6296,1510,42.825,3.0,4.0,374,3.0,-999.0,1229,3131,861,3143
52.0,46000.0,74.6039,1257,42.8671,3.0,2.0,56,2.0,-999.0,2341,3131,4104,3143
57.0,47500.0,74.5854,1372,42.8284,2.0,14.0,2728,1.0,-999.0,1775,3131,4104,2623
70.0,69500.0,74.6164,1372,42.8255,2.0,8.0,2728,4.0,-999.0,1775,3131,4104,3143
12.0,7900.0,74.6603,338,42.8745,1.0,2.0,74,1.0,-999.0,2341,3131,4104,2623
115.0,90000.0,74.5913,1257,42.8731,5.0,6.0,1189,5.0,2000.0,409,3131,4104,2623
60.0,31000.0,74.6452,103,42.8241,2.0,5.0,1189,1.0,2021.0,1775,3131,277,3143
66.0,57000.0,74.5824,1257,42.8696,3.0,5.0,1189,4.0,1986.0,2341,3131,4104,2623
58.0,41500.0,74.623,1510,42.8312,3.0,4.0,374,4.0,1975.0,1229,716,4104,2623
56.0,37500.0,74.5724,1257,42.8762,3.0,4.0,161,3.0,1965.0,2341,3131,4104,2623
44.0,33000.0,74.6083,194,42.8643,2.0,4.0,161,4.0,1975.0,1229,3131,4104,2623
44.0,36500.0,74.6632,1257,42.8788,2.0,4.0,374,3.0,-999.0,2341,3131,861,2623
42.0,37800.0,74.6227,1257,42.8688,1.0,10.0,2728,3.0,2014.0,2341,3131,4104,2623
30.0,31500.0,74.5848,1257,42.8734,1.0,5.0,1189,2.0,1980.0,2341,3131,861,2623
48.0,37500.0,74.68,1510,42.8773,2.0,5.0,473,5.0,1989.0,1775,1148,4104,2623
66.0,48000.0,74.6759,1372,42.8719,2.0,10.0,2728,3.0,2015.0,2341,3131,4104,2623
58.0,47500.0,74.5812,1257,42.8731,2.0,5.0,1189,3.0,1976.0,2341,3131,4104,2623
34.0,29500.0,74.6202,1257,42.8697,1.0,5.0,473,5.0,1981.0,2341,3131,4104,2623
32.0,28800.0,74.626,194,42.8395,1.0,4.0,374,1.0,1980.0,1229,3131,4104,2623
40.0,29000.0,74.6295,194,42.8153,1.0,17.0,1189,1.0,1989.0,2341,716,4104,2623
64.0,54000.0,74.6248,1510,42.8517,2.0,12.0,2728,5.0,2015.0,1775,3131,4104,2623
44.0,36500.0,74.6591,1372,42.8787,2.0,4.0,374,3.0,1980.0,1229,771,4104,2623
44.0,35000.0,74.6285,194,42.8355,2.0,4.0,51,3.0,1975.0,1229,716,4104,2623
44.0,30800.0,74.6332,1257,42.8512,2.0,5.0,51,5.0,1988.0,2341,3131,861,2623
72.0,60000.0,74.5952,1510,42.8716,3.0,3.0,1189,2.0,-999.0,2341,3131,861,2623
70.0,45000.0,74.6764,1372,42.8736,2.0,10.0,2728,1.0,2016.0,2341,1148,4104,2623
53.0,53000.0,74.5909,1510,42.8691,1.0,5.0,1189,1.0,1990.0,2341,3131,4104,2623
45.0,38800.0,74.577,1510,42.8751,2.0,5.0,1189,4.0,1980.0,2341,3131,4104,2623
102.0,95000.0,74.5927,939,42.8084,3.0,4.0,2728,3.0,2019.0,2341,3131,26,2623
30.0,26500.0,74.5921,1510,42.8463,1.0,4.0,161,1.0,1960.0,1229,3131,4104,2623
32.0,27500.0,74.6071,1257,42.8368,1.0,4.0,374,4.0,1980.0,2341,3131,861,2623
12.0,42000.0,74.6071,939,42.8573,2.0,11.0,2728,7.0,2020.0,2341,3131,4104,2623
70.0,32000.0,74.5331,1257,42.8868,2.0,5.0,208,2.0,2016.0,2341,3131,861,2623
61.0,44500.0,74.6788,194,42.8761,3.0,5.0,473,4.0,-999.0,2341,3131,4104,2623
62.0,48500.0,74.6879,1510,42.8535,2.0,12.0,2728,5.0,-999.0,2341,3131,4104,3143
63.0,58500.0,74.6131,1257,42.8663,3.0,9.0,473,6.0,-999.0,2341,3131,4104,2623
48.0,34000.0,74.5766,1257,42.8488,2.0,4.0,473,3.0,-999.0,2341,3131,861,2623
40.0,32500.0,74.5966,1257,42.8443,2.0,5.0,161,5.0,-999.0,2341,3131,861,2623
70.0,65000.0,74.5676,1510,42.8446,3.0,14.0,2728,14.0,-999.0,2341,3131,861,2623
130.0,92000.0,74.6275,1510,42.8322,3.0,12.0,2728,8.0,-999.0,2341,3131,4104,3143
117.0,88000.0,74.5677,1510,42.8437,3.0,10.0,2728,8.0,2019.0,1775,3131,4104,2623
30.0,24500.0,74.583,1510,42.8428,1.0,4.0,161,3.0,-999.0,2341,3131,4104,3143
78.0,52000.0,74.6258,103,42.8319,2.0,12.0,2728,12.0,-999.0,2341,3131,4104,3143
58.0,42000.0,74.5807,1257,42.8682,3.0,5.0,374,3.0,-999.0,2341,3131,4104,2623
50.0,36500.0,74.6241,1510,42.8777,2.0,5.0,473,5.0,-999.0,2341,3131,4104,3143
58.0,39000.0,74.6093,194,42.8318,3.0,4.0,374,4.0,-999.0,2341,3131,4104,2623
48.0,29000.0,74.6076,194,42.8426,2.0,4.0,1189,3.0,-999.0,2341,3131,277,3143
44.0,26800.0,74.5677,1372,42.8521,1.0,3.0,1189,1.0,-999.0,2341,3131,272,3143
30.0,26500.0,74.6068,1257,42.8366,1.0,4.0,161,3.0,-999.0,2341,3131,4104,3143
35.0,24000.0,74.6225,1510,42.8326,1.0,5.0,1189,4.0,-999.0,2341,3131,4104,2623
19.0,16500.0,74.5631,1510,42.8761,1.0,4.0,74,2.0,-999.0,2341,3131,4104,3143
64.0,46500.0,74.5667,1257,42.8454,3.0,5.0,473,5.0,-999.0,2341,3131,4104,2623
43.0,36000.0,74.6231,1510,42.8806,2.0,5.0,374,5.0,-999.0,2341,3131,4104,3143
50.0,39800.0,74.6027,1510,42.8318,2.0,9.0,473,7.0,-999.0,2341,3131,4104,3143
43.0,36500.0,74.612,1257,42.8342,1.0,5.0,374,3.0,-999.0,2341,3131,861,2623
43.0,35000.0,74.6339,1372,42.8447,1.0,9.0,473,5.0,2018.0,1229,1148,277,3143
77.0,57000.0,74.6192,1510,42.8826,3.0,9.0,311,7.0,-999.0,1775,1148,861,3143
76.0,57000.0,74.6152,1257,42.8228,2.0,16.0,1189,7.0,2021.0,2341,3131,4104,3143
64.0,47000.0,74.5652,1257,42.8388,3.0,9.0,311,6.0,-999.0,2341,3131,4104,3143
43.0,31500.0,74.6462,1257,42.8763,2.0,3.0,161,2.0,-999.0,2341,3131,861,2623
-999.0,710000.0,74.6115,1372,42.866,5.0,10.0,2728,10.0,2018.0,409,1148,4104,3143
65.0,45000.0,74.5872,1257,42.868,3.0,5.0,1189,5.0,-999.0,2341,3131,861,2623
80.0,65000.0,74.6364,1372,42.8758,2.0,14.0,2728,9.0,2019.0,1775,1148,4104,3143
48.0,43000.0,74.6479,1372,42.8768,2.0,10.0,2728,5.0,2019.0,1229,716,4104,3143
67.0,55000.0,74.6109,1510,42.8742,3.0,12.0,1189,7.0,1988.0,1229,1148,4104,2623
50.0,30000.0,74.6377,15,42.8689,1.0,16.0,2728,12.0,2022.0,1229,716,861,3143
48.0,31200.0,74.6376,15,42.8694,1.0,16.0,2728,15.0,2022.0,1229,716,4104,3143
100.0,65000.0,74.6375,1510,42.8696,3.0,16.0,2728,12.0,2022.0,409,716,4104,2623
63.0,40000.0,74.6376,1510,42.8696,1.0,16.0,2728,10.0,2022.0,1229,716,4104,2623
44.0,28000.0,74.6375,38,42.8696,1.0,16.0,2728,15.0,2022.0,1229,716,4104,2623
50.0,28000.0,74.6376,38,42.8693,1.0,16.0,2728,7.0,2022.0,409,716,4104,3143
34.0,24500.0,74.5855,1257,42.8457,2.0,5.0,1189,5.0,-999.0,2341,3131,4104,3143
61.0,27500.0,74.5855,1257,42.8506,3.0,5.0,1189,4.0,-999.0,2341,3131,4104,2623
52.0,31000.0,74.5562,338,42.8647,1.0,9.0,2728,6.0,2018.0,1229,1148,4104,3143
52.0,39000.0,74.5556,1510,42.8643,2.0,9.0,311,3.0,1992.0,1775,3131,4104,3143
45.0,31000.0,74.691,1372,42.8792,2.0,12.0,2728,7.0,2020.0,1229,716,4104,3143
83.0,60000.0,74.594,939,42.8799,2.0,12.0,2728,8.0,2018.0,2341,3131,4104,3143
46.0,36000.0,74.6155,103,42.8195,1.0,12.0,2728,7.0,2019.0,2341,3131,4104,3143
228.0,280000.0,74.6038,1372,42.8372,5.0,5.0,2728,2.0,-999.0,409,771,4104,3143
120.0,100000.0,74.5948,1372,42.8798,3.0,10.0,2728,8.0,-999.0,1775,771,4104,3143
103.0,62000.0,74.5836,939,42.8838,3.0,9.0,2728,6.0,2018.0,2341,3131,4104,3143
47.0,26500.0,74.6361,1257,42.8523,1.0,10.0,2728,4.0,2020.0,2341,3131,861,3143
45.0,34000.0,74.6176,1257,42.8304,2.0,4.0,374,4.0,-999.0,2341,3131,4104,2623
90.0,80000.0,74.6042,1372,42.8445,2.0,12.0,2728,8.0,-999.0,1775,3131,4104,3143
43.0,30000.0,74.6437,1372,42.876,2.0,4.0,161,4.0,-999.0,1775,1148,4104,3143
47.0,23500.0,74.5395,939,42.8581,2.0,10.0,2728,10.0,2021.0,1229,3131,4104,3143
57.0,41000.0,74.5654,1257,42.8462,2.0,4.0,1189,1.0,-999.0,2341,3131,4104,2623
32.0,26000.0,74.5879,1257,42.8536,1.0,4.0,374,3.0,-999.0,2341,3131,4104,2623
63.0,35500.0,74.6326,1510,42.9402,3.0,5.0,1189,5.0,-999.0,2341,3131,4104,2623
60.0,45000.0,74.623,1510,42.8748,2.0,9.0,1189,2.0,-999.0,1775,1148,4104,3143
55.0,32500.0,74.629,1510,42.8894,2.0,12.0,1189,5.0,-999.0,2341,3131,4104,2623
78.0,27500.0,74.5662,1257,42.8731,3.0,6.0,1189,6.0,-999.0,2341,3131,4104,2623
83.0,57000.0,74.619,1510,42.8835,3.0,9.0,208,6.0,-999.0,2341,3131,861,2623
42.0,28700.0,74.6929,1257,42.8737,1.0,11.0,2728,10.0,2019.0,2341,3131,4104,2623
45.0,32500.0,74.6348,1372,42.845,1.0,9.0,208,7.0,2020.0,2341,3131,277,2623
48.0,32000.0,74.6382,1372,42.8505,2.0,12.0,1189,8.0,2020.0,2341,3131,861,3143
33.0,29000.0,74.6283,1257,42.8317,1.0,9.0,473,8.0,-999.0,2341,3131,4104,2623
16.0,11000.0,74.6966,1257,42.8513,1.0,2.0,1189,1.0,-999.0,2341,3131,4104,3143
56.0,44500.0,74.6242,1257,42.8317,3.0,5.0,1189,3.0,-999.0,2341,3131,4104,3143
75.0,47000.0,74.6872,338,42.8549,3.0,9.0,473,6.0,1990.0,1775,1148,4104,3143
143.0,125000.0,74.563,1257,42.8434,4.0,5.0,2728,2.0,2015.0,2341,3131,4104,3143
70.6,40242.0,74.6438,939,42.8401,2.0,9.0,2728,8.0,2020.0,2341,3131,4104,2623
60.0,41300.0,74.6874,1257,42.8795,3.0,5.0,1189,4.0,-999.0,2341,3131,4104,2623
58.0,43800.0,74.6219,1257,42.8384,3.0,4.0,374,2.0,-999.0,2341,3131,4104,2623
72.0,67000.0,74.6051,1510,42.8329,4.0,4.0,1189,3.0,-999.0,1775,3131,4104,2623
27.0,18900.0,74.5364,1257,42.8643,1.0,2.0,56,2.0,-999.0,2341,3131,277,2623
71.0,67000.0,74.6129,1372,42.8207,2.0,9.0,2728,3.0,2020.0,2341,3131,4104,2623
65.0,58000.0,74.6059,1372,42.8562,2.0,12.0,2728,7.0,2017.0,1775,3131,4104,2623
34.0,29500.0,74.5663,1257,42.8372,1.0,9.0,473,4.0,-999.0,2341,3131,4104,2623
44.0,38000.0,74.6053,1257,42.867,1.0,10.0,2728,9.0,-999.0,2341,3131,4104,2623
33.0,29500.0,74.6445,1257,42.8527,1.0,9.0,473,2.0,-999.0,2341,3131,4104,2623
77.0,44000.0,74.5855,939,42.8271,2.0,12.0,2728,10.0,-999.0,2341,3131,277,3143
73.0,53500.0,74.5883,1257,42.8544,2.0,10.0,2728,9.0,-999.0,2341,3131,4104,2623
48.0,29800.0,74.6031,1257,42.8311,1.0,5.0,1189,1.0,-999.0,2341,3131,4104,2623
18.0,10300.0,74.6274,1257,42.8341,1.0,5.0,74,5.0,-999.0,2341,3131,4104,2623
46.0,43500.0,74.5998,1257,42.865,2.0,12.0,2728,4.0,2018.0,2341,3131,4104,2623
52.0,26000.0,74.5634,1257,42.8299,1.0,9.0,2728,8.0,2021.0,2341,3131,277,3143
72.0,59500.0,74.5998,1257,42.865,2.0,12.0,2728,4.0,2018.0,2341,3131,4104,3143
35.0,34800.0,74.6291,1257,42.8277,1.0,9.0,311,7.0,-999.0,2341,3131,4104,2623
101.0,68000.0,74.5869,1257,42.8264,2.0,12.0,2728,5.0,2016.0,2341,3131,4104,2623
220.0,160000.0,74.5967,1257,42.8438,4.0,7.0,2728,1.0,2009.0,2341,3131,4104,3143
63.0,43000.0,74.5677,1257,42.8472,2.0,12.0,2728,6.0,-999.0,2341,3131,4104,2623
164.0,205000.0,74.6149,939,42.8228,4.0,15.0,2728,8.0,-999.0,2341,3131,4104,2623
52.0,44000.0,74.5818,1257,42.8233,2.0,4.0,2728,2.0,-999.0,2341,3131,272,2623
81.0,76000.0,74.6194,1257,42.8218,4.0,9.0,311,6.0,-999.0,2341,3131,861,3143
55.0,32500.0,74.6222,1257,42.8848,3.0,12.0,1189,5.0,-999.0,2341,3131,4104,2623
44.0,33500.0,74.5861,1257,42.8438,2.0,4.0,161,4.0,-999.0,2341,3131,4104,2623
90.0,47000.0,74.5655,1257,42.834,3.0,9.0,311,6.0,-999.0,2341,3131,4104,2623
44.0,32000.0,74.6256,1257,42.8382,2.0,4.0,374,4.0,-999.0,2341,3131,861,2623
43.0,41500.0,74.6219,1510,42.8394,2.0,4.0,374,3.0,1975.0,1229,1148,4104,2623
67.0,45000.0,74.5862,338,42.8242,2.0,10.0,1189,6.0,2017.0,1229,716,277,2623
60.0,41000.0,74.6942,194,42.8772,3.0,5.0,1189,5.0,1977.0,1775,1148,4104,2623
125.0,250000.0,74.5932,1372,42.8744,3.0,15.0,2728,3.0,-999.0,409,771,4104,2623
46.0,34000.0,74.6103,1510,42.8645,2.0,5.0,1189,1.0,1975.0,1229,1148,4104,2623
103.0,87000.0,74.6372,1372,42.8127,3.0,10.0,2728,8.0,-999.0,409,771,4104,2623
162.0,121000.0,74.5901,939,42.8475,3.0,7.0,2728,6.0,2005.0,409,716,4104,2623
45.0,34000.0,74.6842,1510,42.8547,1.0,9.0,208,7.0,2007.0,1229,3131,4104,2623
67.0,45000.0,74.6173,194,42.8659,3.0,5.0,1189,5.0,1980.0,1775,1148,4104,2623
75.0,37500.0,74.6013,1257,42.845,2.0,12.0,2728,7.0,2021.0,2341,3131,861,2623
29.0,24500.0,74.6616,1510,42.8779,1.0,5.0,1189,1.0,1994.0,1229,1148,4104,3143
68.0,51500.0,74.6351,1257,42.8424,3.0,9.0,311,3.0,-999.0,2341,3131,4104,3143
35.0,30500.0,74.6288,1510,42.8158,1.0,5.0,473,5.0,1990.0,1229,1148,4104,3143
62.0,46000.0,74.6321,338,42.8491,3.0,5.0,473,5.0,1980.0,1775,1148,4104,2623
34.0,31000.0,74.6084,338,42.8348,1.0,5.0,1189,3.0,1980.0,1229,1148,4104,2623
49.0,38500.0,74.6828,1510,42.8797,2.0,5.0,473,3.0,1988.0,1775,1148,4104,2623
74.0,39960.0,74.6815,939,42.8585,2.0,7.0,2728,2.0,-999.0,1775,3131,4104,3143
43.0,31500.0,74.6913,338,42.8754,2.0,5.0,374,3.0,1980.0,1229,716,4104,2623
70.0,58000.0,74.6089,1510,42.8304,3.0,6.0,1189,5.0,1985.0,409,1148,4104,3143
90.0,51000.0,74.6347,194,42.8706,4.0,9.0,311,8.0,1988.0,1775,716,4104,3143
32.0,29200.0,74.6121,338,42.832,1.0,5.0,374,3.0,1980.0,1229,1148,4104,2623
106.0,105000.0,74.5911,1372,42.8774,3.0,16.0,2728,13.0,2018.0,1775,716,4104,2623
48.0,39500.0,74.6893,1510,42.8787,2.0,5.0,473,3.0,1986.0,1775,771,4104,2623
45.0,33000.0,74.6339,1372,42.8464,1.0,9.0,208,8.0,-999.0,1229,716,4104,3143
70.0,66000.0,74.585,1372,42.871,3.0,5.0,1189,3.0,1990.0,1775,1148,4104,3143
