title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"3-комн. кв., 118 м2","Бишкек, Ахунбаева/Тыналиева",$ 102 660,8 705 568 сом,$ 870/м2,73 776 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,42,от агента,"монолитный, 2019 г.",10 этаж из 14,,118 м2,,элитка,центральное,под самоотделку (псо),,,,,,паркинг,,,,,,,,"охрана,                                             видеонаблюдение",,,2.8 м.,,,,,"

                                    Описание от продавца                            
Продается 3х комнатная квартира
Дом премиум класса в ЖК «AltynBulakLife»
Застройщик «IMARAT Progress»
Ахунбаева/Тыналиева
ПСО
Площадь 118 м2
Этаж 10/14
Коммуникации центральные.
Экологически чистый район с развитой инфраструктурой.
Круглосуточная охрана, видеонаблюдение.
Большой просторный двор, спортивная площадка, парковая зона
Современная оригинальная архитектура, подземный и гостевой паркинги
Стоимость 870$ за 1м2
Телефон 0555 30 35 11
","""42.8455""","""74.5688""",https://www.house.kg/details/43898616054d81e41e853-37790460
"5-комн. кв., 227 м2","Бишкек, Золотой квадрат, Московская/Тыныстанова",$ 380 000,32 224 000 сом,$ 1 674/м2,141 956 сом/м2,Добавлено 11 дней назад,Поднято 1 день назад,105,от агента,кирпичный,6 этаж из 11,,227 м2,,элитка,центральное,хорошее,,,2 с/у и более,застекленный балкон,,паркинг,,,,,,магистральный,,домофон,,паркет,,"пластиковые окна,                                             кухня-студия,                                             комнаты изолированы,                                             встроенная кухня",,,,"

                                    Описание от продавца                            
Продается 5 комнатная квартира 

Ощая площадь 227м2 (кирпич)

Московская-Тыныстанова

Этаж 6/11. Две квартиры на площадке. 

Индивидуальная планировка.

Все коммуникации центральные. 


Квартира большая, просторная. 

Остается мебель и бытовая техника.

2 гардеробные.

3 застекленных балкона.

Окна север, юг, восток. 

3 санузла.

Место в паркинге.


Стоимость: 380 000$

Обращаться по телефону: 0555 30 35
","""42.87""","""74.6083""",https://www.house.kg/details/619623604dbf83b61416-26312478
"3-комн. кв., 114 м2","Бишкек, Байтик-Батыра",$ 99 180,8 410 464 сом,$ 870/м2,73 776 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,63,от агента,"монолитный, 2019 г.",4 этаж из 5,,114 м2,,элитка,,под самоотделку (псо),,,,,,,,,,,,магистральный,,"охрана,                                             кодовый замок",,,3.2 м.,"пластиковые окна,                                             тихий двор",,,,"

                                    Описание от продавца                            
Продается 3х комнатная квартира
Клубный дом премиум класса «Романс»
Застройщик «Family Village»
ПСО
Площадь 114 м2
Этаж 4/5
Дом построен в изысканном классическом стиле
Панорамные окна с красивым видом
Современные бесшумные лифты
Круглосуточная охрана, система контроля доступа
Стоимость 870$ за 1м2
Телефон 0555 30 35 11
","""42.8154""","""74.594""",https://www.house.kg/details/90493016054734ea5fd18-87362157
"1-комн. кв., 44 м2","Бишкек, Кок-Жар м-н, мкр.Кок-Жар, ул. Чар 66",$ 24 200,2 052 160 сом,$ 550/м2,46 640 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,73,от агента,"монолитный, 2021 г.",6 этаж из 9,,44 м2,,индивид. планировка,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,,"""42.8506""","""74.636""",https://www.house.kg/details/57741186054761a720988-68819229
"4-комн. кв., 165 м2","Бишкек, Асанбай м-н, Токомбаева",$ 189 750,16 090 800 сом,$ 1 150/м2,97 520 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,59,от агента,"монолитный, 2020 г.",8 этаж из 14,,165 м2,,элитка,центральное,,,,,,,паркинг,,,,,,,,"охрана,                                             видеонаблюдение",,,3.3 м.,кладовка,,,,"

                                    Описание от продавца                            
Продаю 4- ком. кВ.  ЖК «Монако»
 ул. Токомбаева, напротив Глобуса.
Застройщик СК Авангад Стиль
ПСО
Этаж 8/14
Площадь - 165 м2

В подарок готовый дизайн проект под ключ.
Продаем с парковкой и с кладовкой- это входит в стоимость квартиры.
Жилой дом «Монако» — это превосходный дом премиум класса, созданный по эксклюзивному проекту СК Авангард.
Утонченная архитектура, отличное расположение, безопасная территория, изысканный дизайн холла и подъездов.
Газификация, современная система отопления, двухуровневая парковка.

Цена 1150$ за 1м2
Обращаться по телефону 0555 30 35 11
","""42.8228""","""74.6149""",https://www.house.kg/details/51722556054dddcc7b2e4-17003835
"2-комн. кв., 72 м2","Бишкек, Ауэзова/Чуй",$ 39 600,3 358 080 сом,$ 550/м2,46 640 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,57,от агента,"монолитный, 2021 г.",4 этаж из 12,,72 м2,,индивид. планировка,,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Подаются 1 , 2х, 3х комнатные квартиры в жилом доме
«Aura».

Новый жилой дом «Аура» от строительной компании «Альфа» расположен на ул. Ауэзова, пересечение с пр. Чуй. Архитектурная концепция сделает проект настоящим украшением этой территории. Комплекс выделяют стильный дизайн, планировка, ориентированная на комфорт и семью, новинки smart-подхода, находки-бестселлеры предыдущих проектов, а также уникальная концепция благоустройства двора. 

В доме 9 этажей.
Площадь квартир составляет
1 комнатная 43.3 m2 
2 комнатная 72.4 m2 
3 комнатная 95.2 m2


!!! Цена 550$ м2 ниже чем у застройщика !!!

Завершение 2 квартал 2022 года 
По всем вопросам 0555 30 35 11
","""42.8716""","""74.6902""",https://www.house.kg/details/90225926054dfa5c6de34-42654705
"3-комн. кв., 194 м2","Бишкек, Киргизия 1 ж/м, Ч. Айтматова",$ 242 500,20 564 000 сом,$ 1 250/м2,106 000 сом/м2,Добавлено 6 дней назад,Поднято 1 день назад,49,от агента,кирпичный,3 этаж из 4,,194 м2,,элитка,,,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продаётся 3-х комнатная квартира 
194 м2 
Клубный дом “Калипсо” Резидент
Закрытый клубный дом премиум класса 
Дом расположен в южной части города, построен по эксклюзивному архитектурному проекту в европейском стиле.
Состоящий из 4-х этажей 
Высота потолков 3,5м 
Панорамные окна, круглосуточная служба безопасности, зона парковки и прочее
Квартира под чистовую отделку.

Цена: 1250$ 
Телефон: 0555 30 35 11
","""42.823""","""74.5824""",https://www.house.kg/details/32623916054e685d06a44-44138077
"1-комн. кв., 50 м2","Бишкек, Южная Магистраль / просп. Токомбаева / ул. Жукеева-Пудовкина",$ 32 500,2 756 000 сом,$ 650/м2,55 120 сом/м2,Добавлено 1 месяц назад,Поднято 1 день назад,270,от агента,кирпичный,2 этаж из 14,,50 м2,,элитка,на газе,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Срочно продаётся 1комнатная квартира
 Магистраль/Сухэ Батора (район отеля Жаннат)
ЖК «Чингиз Айтматов»
Застройщик «КG групп»
Площадь 50м2
ПСО
Этаж 2
Находится в одном из самых живописных уголков города, с чистым воздухом и прекрасным видом на наши величественные горы
Все центральные коммуникации кроме отопления, отопление газовое(своя котельная)
Большая детская площадка, стоянка и подземный паркинг
Достоинством комплекса является соседство с образовательными, медицинскими, финансовыми и развлекательными учреждениями в шаговой доступности
Спешите приобрести жилье для себя и для своей семьи по Приемлемой Цене 650$ за 1м2
Все вопросы по телефону: 0555303511
","""42.8212""","""74.6122""",https://www.house.kg/details/19216776030da0b349511-46365736
"1-комн. кв., 57 м2","Бишкек, Восток-5 м-н",$ 37 050,3 141 840 сом,$ 650/м2,55 120 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,3416,от собственника,"кирпичный, 2021 г.",3 этаж из 9,,57 м2,,элитка,центральное,недостроено,,,,,,,,,,,,,,,,,,,есть,,,"

                                    Описание от продавца                            
Продается 1 комнатная квартира  в жилом доме ""V"" .Адрес мкр Восток 5.Площадь 57,21 м2.Рассрочка на 2 года.Сдача 2021 год.
","""42.8751""","""74.6329""",https://www.house.kg/details/81734215daad5e073bee0-63828546
"Коммерческая недвижимость, 140 м2","Бишкек, Моссовет, Московская/Тыныстанова",$ 290 000,24 592 000 сом,$ 2 071/м2,175 657 сом/м2,Добавлено 20 дней назад,Поднято 1 день назад,276,от агента,,,,140 м2,,,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается офис
Адрес: Московская / Тыныстанова
Площадь: 140 м2
В офисе сделан дизайнерский ремонт. 
Находится в самом центре нашей столицы.  
Коммуникации центральные 
Цена: 290000
Телефон: 0 555 30 35 11
","""42.8693""","""74.6089""",https://www.house.kg/details/64520476043215edf3885-79217597
"5-комн. кв., 223 м2","Бишкек, Золотой квадрат, Тыныстанова/Московская",$ 380 000,32 224 000 сом,$ 1 704/м2,144 502 сом/м2,Добавлено 11 дней назад,Поднято 1 день назад,112,от агента,кирпичный,9 этаж из 11,,223 м2,,элитка,центральное,евроремонт,,,2 с/у и более,застекленный балкон,деревянная,паркинг,,,,,,магистральный,,,частично меблирована,ламинат,3.2 м.,"пластиковые окна,                                             новая сантехника,                                             кондиционер,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,рассмотрю варианты,"

                                    Описание от продавца                            
Продается 5 комнатная квартира 

Ощая площадь 223м2 (кирпич)

Московская-Тыныстанова

Этаж 9/11. Две квартиры на площадке. 

Индивидуальная планировка.

Все коммуникации центральные. Помимо этого теплые (водяные) полы.


Квартира чистая, очень светлая, просторная. Сделан дорогой ремонт, использованы, как отделочные, так и внутренние, качественные стройматериаллы (ремонт делался добротно - ""под себя""). 

Остается встроенная мебель и бытовая техника Siemens.

Большая просторная кухня.

В родительской спальне есть дополнительная комната - рабочий кабинет, - который по желанию можно переделать в 6 комнату. 

Люстры из муранского стекла.

2 гардеробные.

3 балкона. Шикарный вид на горы. Окна север, юг, восток. 

3 санузла, сантехника Grohe.  Бойлер на 100 литров.


Место в паркинге.


Стоимость: 380 000$

Обращаться по телефону: 0555 30 35 11
","""42.87""","""74.6084""",https://www.house.kg/details/5255116604dbda59ed895-07570224
"Дом, 4-комн., 45 м2","Бишкек, Рабочий Городок, Красная 65/кочкорская",$ 73 000,6 190 400 сом,$ 1 622/м2,137 564 сом/м2,Добавлено 1 месяц назад,Поднято 1 день назад,226,от собственника,"шлакоблочный, 1963 г.",,1,"45 м2, жилая: 32 м2, кухня: 4 м2",4 соток,,на газе,недостроено,возможно подключение,проводной,совмещенный,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,пустая,пробковое,3 м.,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаю участок угловой Под снос Красная кочкорская 4 соток фактически 6 все коммуникации центральные участок угловой правильный формы прошу 73000$ обмен вариант нет только наличными !!!!
","""42.8576""","""74.5661""",https://www.house.kg/details/6992818602a8f2af40282-90389263
"4-комн. кв., 85 м2","Бишкек, Комфорт, Боконбаева/Ибраимова",$ 56 000,4 748 800 сом,$ 659/м2,55 868 сом/м2,Добавлено 15 дней назад,Поднято 1 день назад,224,от агента,панельный,9 этаж из 9,,85 м2,,106 серия,центральное,,,,раздельный,балкон,,,,,,,,магистральный,,,,ламинат,,,,,,"

                                    Описание от продавца                            
Продается 4х комнатная квартира
Район Боконбаева / Ибраимова «Золотой Квадрат»
Квартира площадью 85м2, 2 балкона с видом на запад и восток.
Этаж 9/9 Серия 106. Не угловая.
Дом теплый. Окна пластиковые. 
Коммуникации все центральные 
В квартире нужен косметический ремонт
Стоимость 56 000 $ 
Обращайтесь по номеру 0555 30 35 11
","""42.8704""","""74.6171""",https://www.house.kg/details/61785136048f5a8d5da96-09317980
"1-комн. кв., 35 м2","Бишкек, Асанбай м-н",$ 29 000,2 459 200 сом,$ 829/м2,70 263 сом/м2,Добавлено 15 дней назад,Поднято 1 день назад,174,от агента,панельный,3 этаж из 5,,35 м2,,105 серия,центральное,требует ремонта,,,совмещенный,,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно Продаю 1 ком кВ 105 серии в Мкр Асанбай 
3 этаж из 5 угол 
абсолютно без ремонта 
Цена 29000$
Обращаться 0555 30 35 11
","""42.8147""","""74.6306""",https://www.house.kg/details/86014546048f7dfbea476-76016991
"2-комн. кв., 67 м2","Бишкек, Кок-Жар м-н",$ 35 500,3 010 400 сом,$ 530/м2,44 931 сом/м2,Добавлено 15 дней назад,Поднято 1 день назад,199,от агента,кирпичный,9 этаж из 9,,67 м2,,индивид. планировка,центральное,под самоотделку (псо),,,,,,,,,,,,магистральный,,,,,,неугловая,,,,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира 67м ПСО 
Мкр Кок-Джар 
Газовое отопление,остальные коммуникации центральные 
тех паспорт на руках 
9 этаж из 9 (не угловая)
Цена 35500$
Все вопросы по телефону: 0555 30 35 11
","""42.8497""","""74.631""",https://www.house.kg/details/8635094604917ca3156c1-58476050
"Коммерческая недвижимость, 200 м2","Бишкек, 7 м-н",$ 160 000,13 568 000 сом,$ 800/м2,67 840 сом/м2,Добавлено 21 день назад,Поднято 1 день назад,222,от агента,,,,200 м2,,,,,,,,,,,,,,,,,,"решетки на окнах,                                             видеонаблюдение",,,,,,,,"

                                    Описание от продавца                            
Срочная цена!!!
Продается офис.  7 микрорайон. 
1 этаж элитного дома. 
Площадь офиса 200м2. 5 кабинетов.
Зона ресепшн. 3 санузла. 
Офис продается со всей мебелью. Огороженная территория. 
Решетки на окнах, видеонаблюдение по периметру территории и в каждом кабинете. 
Дом сдан в эксплуатацию. 
Все центральные коммуникации. 
Цена:160 000$$$ рассмотрим варианты обмена.
Обращаться по телефону 0 555 30 35 11
","""42.8305""","""74.6182""",https://www.house.kg/details/629010760409a28781d55-19611310
"Коммерческая недвижимость, 90 м2","Бишкек, Юг-2 м-н, Тыныстанова/Льва Толстого",$ 90 000,7 632 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 6 месяцев назад,Поднято 1 день назад,714,от собственника,"кирпичный, 2020 г.",,4,90 м2,,,центральное,под самоотделку (псо),возможно подключение,,,,,,,,,,,,,,,,3 м.,,,,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся нежилое помещение ПСО

Адрес: Тыныстанова - Льва Толстого

Застройщик: «Бишкек Курулуш»

Дом кирпич, первый этаж, коммуникации все центральные.

Площадь: 90 м2
","""42.8618""","""74.6083""",https://www.house.kg/details/7429235f61ebffc59976-98288836
"Дом, 4-комн., 150 м2","Бишкек, с. Орто-Сай",$ 420 000,35 616 000 сом,$ 2 800/м2,237 440 сом/м2,Добавлено 9 месяцев назад,Поднято 1 день назад,1345,от собственника,"кирпичный, 2018 г.",,1,"150 м2, кухня: 18 м2",6 соток,,электрическое,евроремонт,,оптика,раздельный,,,,,,центральная,центральное водоснабжение,есть,автономный,,"охрана,                                             видеонаблюдение",полностью меблирована,паркет,,"пластиковые окна,                                             сад,                                             навес,                                             веранда",,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся дом в коттеджном городке «Ордо”.

Четырёхкомнатный дом  на 150м2, с озеленёным участком на 5 соток и крытым навесом на 2 машины.

При продаже остаётся мебель и бытовая техника, дом полностью меблирован и оснащён техникой.

В коттеджном городке «Ордо» 
- охраняемая территория
- круглосуточное наблюдение
- службы по уборке и уходу за территорией всегда в идеальном состоянии порядок

На территории предусмотрены детская площадка, бассейн, фитнес зона, ресторан. 

Фото в личные сообщения.
","""42.8081""","""74.6062""",https://www.house.kg/details/4773345f0177933e87f1-11315980
"Коммерческая недвижимость, 80 м2","Бишкек, Турусбекова 82/Киевская",$ 120 000,10 176 000 сом,$ 1 500/м2,127 200 сом/м2,Добавлено 10 месяцев назад,Поднято 1 день назад,1161,от собственника,кирпичный,,5,80 м2,,,центральное,хорошее,есть,проводной,,,,,,,,,,,,решетки на окнах,,,,,,есть,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся помещение на пересечение улиц Киевская - Турусбекова.

Первая линия, вход с улицы турусбекова. Ухоженная территория.

Площадь 80м2. Всего 6 комнат, 4 комнаты изолированные, 2 проходные, сан узел +кладовка.
","""42.875""","""74.5845""",https://www.house.kg/details/78261045eddfb62235bc9-92397906
"4-комн. кв., 300 м2",Бишкек,$ 600 000,50 880 000 сом,$ 2 000/м2,169 600 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,1515,от агента,"кирпичный, 2018 г.",14 этаж из 14,,300 м2,,элитка,центральное,евроремонт,возможно подключение,проводной,2 с/у и более,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             охрана,                                             видеонаблюдение,                                             консьерж",пустая,паркет,3.3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             встроенная кухня",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
- продаётся пентхаус на 14 этаже

- в центре города 

- застройщик авангард стиль

- 300м2
","""42.8699""","""74.6006""",https://www.house.kg/details/39798375e256658cd7ec6-96885074
"3-комн. кв., 107 м2","Бишкек, ул. Токомбаева, 29",$ 77 040,6 532 992 сом,$ 720/м2,61 056 сом/м2,Добавлено 15 дней назад,Поднято 1 день назад,182,от агента,"монолитный, 2020 г.",3 этаж из 8,,107 м2,,элитка,центральное,,,,,,,,,,,,,магистральный,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира ЖК «Ренессанс»
Общая площадь 107,47м2
Строительство ведется по адресу – улица Токомбаева, дом 29. Южная часть города, в которой появится новостройка, считается лучшим местом для жизни в Бишкеке. Здесь самый чистый в городе воздух, в 10 минутах ходьбы раскинулся парк 125-летия Бишкека.
Огромным преимуществом расположения новостройки можно назвать, что в паре минут ходьбы располржен гипермаркет «Глобус». Рядом с домом есть частный детский сад. На противоположной стороне проспекта Токомбаева также находятся: детские сады, школы №20, 56, Лицей Кыргызскогоского экономического университета имени М. Рыскулбекова, Клиника репродуктивного здоровья, СК “ДСК”.
Высота потолков 3,0 м
Электроснабжение, отопление, газификация, вентиляция, кондиционирование, горячееводоснабжение.
Цена 720$ м2
Цена срочная! Ниже стоимости застройщика!
Обращаться 0555 30 35 11
","""42.8239""","""74.6157""",https://www.house.kg/details/642721160491958c128d1-18801453
"3-комн. кв., 113 м2","Бишкек, Восток-5 м-н",$ 73 450,6 228 560 сом,$ 650/м2,55 120 сом/м2,Добавлено 1 год назад,Поднято 1 день назад,3910,от собственника,"кирпичный, 2021 г.",4 этаж из 9,,113 м2,,элитка,центральное,,,,,,,,,,,,,,,,,,,,есть,,,"

                                    Описание от продавца                            
В жилом доме ""V"" продаются 3х комнатные квартиры.Площадь 113,19 м2.Адрес мкр Восток 5.Район хороший,с развитой инфраструктурой. Рядом с домом есть всё!!!Школа №66,№53,детский сад,рынок Медина,университеты итд.  Сдача 2021 год.Рассрочка на 2 года!!
","""42.875""","""74.6344""",https://www.house.kg/details/94371865da97f10b8ae08-11989144
"1-комн. кв., 52 м2","Бишкек, Матросова",$ 40 000,3 392 000 сом,$ 769/м2,65 231 сом/м2,Добавлено 1 месяц назад,Поднято 1 день назад,254,от агента,кирпичный,1 этаж из 7,,52 м2,,индивид. планировка,центральное,хорошее,,,,,,рядом охраняемая стоянка,,,,,,,,,полностью меблирована,,,,,,,"

                                    Описание от продавца                            
Продаётся 1 комнатная квартира (студия).
Клубный дом находится Ахунбаева /Матросова
Площадь 52м2
Этаж 1/7
Сделан хороший ремонт, полностью меблирована, с бытовой техникой, имеется красная книга.
Дом кирпичный, двор закрытый, рядом стоянка.
Коммуникации все центральные
На площадке 3 квартиры
Стоимость 40 000$
Обращаться по телефону: 0555 30 35 11
","""42.8427""","""74.618""",https://www.house.kg/details/5397046033bc8e5a8357-76164523
"2-комн. кв., 73 м2","Бишкек, Асанбай м-н",$ 44 500,3 773 600 сом,$ 610/м2,51 693 сом/м2,Добавлено 5 дней назад,Поднято 1 день назад,42,от собственника,кирпичный,1 этаж из 10,,73 м2,,элитка,центральное,под самоотделку (псо),,,,лоджия,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Продаю 2-х к.квартиру ПСО по Южной магистрали,  напротив Асанбая, от СК ""ТС Групп"", 1 этаж из 10, площадь 73 кв.м., заселен. Цена: 44500$ Обращайтесь по номеру: 0553878753
","""42.8144""","""74.6265""",https://www.house.kg/details/7496098605620dc1e1616-75280235
"4-комн. кв., 210 м2","Бишкек, Уметалиева/Токтогула",$ 167 000,14 161 600 сом,$ 795/м2,67 436 сом/м2,Добавлено 12 дней назад,Поднято 1 день назад,88,от собственника,кирпичный,7 этаж из 9,,210 м2,,элитка,центральное,евроремонт,,проводной,2 с/у и более,балкон,бронированная,паркинг,,,,,,магистральный,,,полностью меблирована,ламинат,,,,,,"

                                    Описание от продавца                            
Срочно продаю шикарную 4-х к.квартиру в элитке, площадь 210 кв.м. без учета лоджий. СК ""Экспо Строй"". 7 этаж из 9, окна восток-север-запад. Кухня 30 кв.м., зал более 50 кв.м., + три санузла. Оставляем всю мебель и бытовую технику. + место в подземном паркинге. Закрытый двор. Центр, Уметалиева/Токтогула. Развитая инфраструктура, рядом есть все. Напротив 68 сш, бассейн, магазины, садики и т.д. Цена с паркингом: 167000$; без паркинга: 157000$. Торг уместен в разумных пределах. Обращайтесь по номеру: 0702092478
","""42.873""","""74.5814""",https://www.house.kg/details/6159689604db01cae3229-27752784
"1-комн. кв., 28.2 м2","Бишкек, Турусбекова/Токтогула",$ 30 500,2 586 400 сом,$ 1 082/м2,91 716 сом/м2,Добавлено 11 дней назад,Поднято 1 день назад,69,от собственника,кирпичный,2 этаж из 5,,28.2 м2,,индивид. планировка,центральное,среднее,,,совмещенный,застекленный балкон,,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 1 к.квартиру в кирпичном доме, индивидуалка. 2 этаж из 5, не угловая. Тихий центр, Турусбекова/Токтогула. Развитая инфраструктура, рядом есть все. Цена: 30500$. Обращайтесь по номеру: 0702092478
","""42.8734""","""74.5846""",https://www.house.kg/details/7284839604efa341ea371-71090501
"5-комн. кв., 220 м2","Бишкек, 7 м-н, ул. Токомбаева, 53/2",$ 253 000,21 454 400 сом,$ 1 150/м2,97 520 сом/м2,Добавлено 21 день назад,Поднято 1 день назад,190,от агента,"монолитный, 2015 г.",12 этаж из 13,,220 м2,,пентхаус,центральное,,,,,,,,,,,,,,,,,,3 м.,,,,,"

                                    Описание от продавца                            
Продается Двухуровневый Шикарный Пентхаус
220м2 5 комнат
Монолит Год построки 2015
с дизайнерским свежим ремонтом по Магистрали (Глобус)
Жк «7 небо»
12 и 13 этаж
От самого лучшего застройщика «Авангард стиль»
Чистый воздух, рядом парки, Глобус, школа Газпром и много других школ,  садиков, аптек, кафе и тд
Цена 1150$ за 1м2 (253000$),торг при осмотре
Можем рассмотреть обмен или рассрочку
Все вопросы по телефону: 0 555 30 35 11
","""42.8236""","""74.6172""",https://www.house.kg/details/66258516040a8d5de31a3-64548453
"Участок, 6 соток","Бишкек, Кара-Жыгач ж/м, Кумтор 25",$ 45 000,3 816 000 сом,,,Добавлено 3 месяца назад,Поднято 1 день назад,1008,от собственника,,,,,6 соток,,,,,,,,,,"свет,                                             газ,                                             интернет,                                             вода,                                             канализация",,,,,,,,,,,"огорожен,                                             госакт,                                             времянка,                                             удобный въезд,                                             все документы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Продаётся участок 6 сотых ж/м Кара-Джигач огорожен, 2 -х комн времянка, возможен торг, красная книга
","""42.8585""","""74.6525""",https://www.house.kg/details/82655775fdb5e6b2d53a6-87217267
"1-комн. кв., 30 м2","Бишкек, Восток-5 м-н, пр.Чуй",$ 28 500,2 416 800 сом,$ 950/м2,80 560 сом/м2,Добавлено 5 дней назад,Поднято 1 день назад,82,от собственника,кирпичный,2 этаж из 5,,30 м2,,индивид. планировка,центральное,хорошее,,,совмещенный,балкон,бронированная,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 1 к.кв.в Восток-5, по пр. Чуй, индивидуалка, кирпичный теплый дом, отличные параметры: 2 этаж из 5, не угловая, окна на юг (солнечная сторона). Имеется балкон. Развитая инфраструктура, рядом есть все. Продаём не дорого, цена: 28500$ Обращайтесь по номеру: 0702092478
","""42.8751""","""74.6307""",https://www.house.kg/details/58431266055f2319c8ce2-68086414
"1-комн. кв., 45 м2","Бишкек, Нуркамала 14/3",$ 43 000,3 646 400 сом,$ 956/м2,81 031 сом/м2,Добавлено 1 день назад,,13,от собственника,монолитный,4 этаж из 9,,"45 м2, жилая: 45 м2, кухня: 18 м2",,элитка,центральное,евроремонт,,,совмещенный,лоджия,бронированная,паркинг,,,,,,магистральный,,"домофон,                                             кодовый замок",полностью меблирована,линолеум,3 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",,,,,"""42.8175""","""74.6343""",https://www.house.kg/details/2366763605afe10b354c3-82688515
"3-комн. кв., 132 м2","Бишкек, пр. Мира / Южная магистраль",$ 230 000,19 504 000 сом,$ 1 742/м2,147 758 сом/м2,Добавлено 22 дня назад,Поднято 1 день назад,193,от агента,"монолитный, 2017 г.",8 этаж из 11,,132 м2,,элитка,автономное,хорошее,,,2 с/у и более,,,,,,,,,,,,,ламинат,3 м.,,,,,"

                                    Описание от продавца                            
Продается Шикарная 3комнатная квартира 132м2  
ЖК Фрунзе по проспекту Чингиза Айтматова(чуть выше Магистрали)
Застройщик Avangardstyle 
8 этаж из 11
В квартире сделан дизайнерский качественный ремонт 
2 санузла
Испанский керамогранит
Австрийский напольный ламинат
Итальянские и английские обои 
Смесители шведские и немецкие 
В кухне вся техника Bosch последнего поколения
Vrf - потолчная система кондиционирования
Вытяжка в кухне премиальная испанская Cata Dalia
Стиральная машина и Сушилка премиум сегмента
Ванная испанская Roca
Ремонт делался для себя
Сейчас Квартира дополнена Турецкой мебелью Bеllona 
Цена 230000$,торг только при осмотре
Все вопросы по телефону: 0555 30 35 11
","""42.8245""","""74.5842""",https://www.house.kg/details/4439446603f9b4f3eac55-85022401
"3-комн. кв., 65 м2","Бишкек, Боконбаева/Тыныстанова",$ 52 000,4 409 600 сом,$ 800/м2,67 840 сом/м2,Добавлено 18 дней назад,Поднято 1 день назад,123,от собственника,кирпичный,4 этаж из 5,,65 м2,,индивид. планировка,центральное,хорошее,,проводной,раздельный,застекленный балкон,бронированная,,,,,,,магистральный,,,,,,,,,,"

                                    Описание от продавца                            
Срочно продаю 3-х к.квартиру на Боконбаева/Тыныстанова в золотом квадрате. Дом кирпичный теплый, индивидуальный проект. 4 этаж из 5, не угловая. Комнаты изолированные,  лоджия с кухни. Трубы заменены, а также вся проводка. Очень развитая инфраструктура, рядом есть абсолютно все. Цена снижена: 52000$, срочно! Обращайтесь по номеру: 0553878753
","""42.8697""","""74.6088""",https://www.house.kg/details/906034460450a07ec00f5-23807547
