title,address,price_dollar,price_som,dollar_per_m2,som_per_m2,post_date,update_date,views,Тип предложения,Дом,Этаж,Кол-во этажей,Площадь,Площадь участка,Серия,Отопление,Состояние,Телефон,Интернет,Санузел,Балкон,Входная дверь,Парковка,Коммуникации,Местоположение,Канализация,Питьевая вода,Электричество,Газ,Поливная вода,Безопасность,Мебель,Пол,Высота потолков,Разное,Возможность рассрочки,Возможность ипотеки,Возможность обмена,description,latitude,longitude,link
"3-комн. кв., 95 м2",Бишкек,$ 61 000,5 172 800 сом,$ 642/м2,54 451 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,276,от агента,панельный,4 этаж из 9,,95 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Боконбаева/Правда. 
Просторная 3 комнатная квартира+сушилка . Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 4 из 9 тёплая и уютная квартира .

☑ 95м2/ 105 серия

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 61.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8672""","""74.6168""",https://www.house.kg/details/8901914600fcaac5bf950-48296012
"Дом, 6 и более комнат, 166 м2","Бишкек, Ул. Семетей/Баха",$ 150 000,12 720 000 сом,$ 904/м2,76 627 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,331,от агента,"кирпичный, 1961 г.",,1,166 м2,7 соток,,центральное,хорошее,,,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,дерево,280 м.,"баня,                                             сад,                                             хозпостройки",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
ул. Семетей/Баха, СЭЗ, 2 д.на уч.7 с(факт.12 сот), ц/от/,кан, газ. 5+3 ком.
","""42.807""","""74.5723""",https://www.house.kg/details/7488402601657e8492d28-35524602
"3-комн. кв., 60 м2","Бишкек, 12 м-н, 12 мкр",$ 47 000,3 985 600 сом,$ 783/м2,66 427 сом/м2,Добавлено 4 месяца назад,Поднято 11 часов назад,487,от агента,"панельный, 1989 г.",9 этаж из 9,,"60 м2, кухня: 10 м2",,105 серия улучшенная,центральное,хорошее,,,раздельный,лоджия,,,,,,,,магистральный,,домофон,частично меблирована,линолеум,280 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
12 мкр, 3 к, 105с, 9/9 эт, не угл, хор.с
","""42.8175""","""74.6365""",https://www.house.kg/details/58842495fb635e2b2d745-65012028
"1-комн. кв., 45 м2",Бишкек,$ 33 500,2 840 800 сом,$ 744/м2,63 129 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,469,от агента,кирпичный,5 этаж из 9,,45 м2,,элитка,на газе,евроремонт,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске  комфортной квартиры с отличным дизайном , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно в ж/м Сары-Челек. 
Просторная й-х комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка , все центральные коммуникации.
Место, куда Вы будете с гордостью звать гостей и не только.

☑ 5 из 9 тёплая и уютная квартира .

☑ 45 м2/ Новостройка
Застройщик АЮ Курулуш

☑ не угловая 

☑ Евроремонт

☑ сан.узел совмещённый  100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 33.500USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.816""","""74.6466""",https://www.house.kg/details/43674426009312e0299f7-83314492
"4-комн. кв., 83 м2",Бишкек,$ 69 499,5 893 515 сом,$ 837/м2,71 006 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,341,от агента,кирпичный,4 этаж из 5,,83 м2,,индивид. планировка,,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 4-х комнатная квартира в Токтогула/ Калык Акиева
Индивидуальный проект
Общая площадь-83м2
Этаж-4/5
Не угловая
Все коммуникации центральные
Имеется загороженная территория, видеонаблюдение,детская площадка,парковка.

Цена-69499долл.
","""42.8744""","""74.5782""",https://www.house.kg/details/5367220601e8519ac3c99-83918772
"2-комн. кв., 67 м2","Бишкек, Асанбай м-н",$ 54 500,4 621 600 сом,$ 813/м2,68 979 сом/м2,Добавлено 1 месяц назад,Поднято 11 часов назад,273,от агента,кирпичный,6 этаж из 9,,67 м2,,элитка,электрическое,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-комнатная квартира-студия,в мкр.Асанбай
Общая площадь-67м2
Застройщик -СК ""НБК-курулуш""
Этаж-6/9
В квартире сделан хороший, качественный ремонт, мебель и бытовая техника остаются!!!
Вся инфраструктура в шаговой доступности, тихий, спальный район, ориентир АУЦА, чайхана Саксаул

Цена-54500долл.
","""42.8209""","""74.619""",https://www.house.kg/details/2197961602621d01ff236-67746176
"3-комн. кв., 62 м2","Бишкек, 7 м-н",$ 56 500,4 791 200 сом,$ 911/м2,77 277 сом/м2,Добавлено 1 месяц назад,Поднято 11 часов назад,154,от агента,панельный,8 этаж из 9,,62 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Поддаётся 3-комнатная Квартира в 7-мкр 
105-серия 
62 м2
8/9
Сан.узел раздельный, частично с мебелью, имеются 2 балкона.
Развитая инфраструктура. Все в шаговой доступности. Читый воздух.
56500$ 
Реальным клиентам уступим
","""42.8287""","""74.6179""",https://www.house.kg/details/5453837602382ad8775b2-48099273
"3-комн. кв., 56 м2",Бишкек,$ 42 000,3 561 600 сом,$ 750/м2,63 600 сом/м2,Добавлено 1 месяц назад,Поднято 11 часов назад,175,от агента,кирпичный,2 этаж из 3,,56 м2,,хрущевка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная в районе Жибек жолу/Панфилова
Общая площадь-56м2
Этаж-2/3
Состояние квартиры- чистая и аккуратная
Вся инфраструктура в шаговой доступности:ореховая роща,школа,детский сад, базарчик.
Удобная транспортная развязка

Цена-42000долл.
","""42.8849""","""74.6006""",https://www.house.kg/details/2453634602b5f524dca10-51226865
"1-комн. кв., 34.2 м2","Бишкек, 8 м-н",$ 28 500,2 416 800 сом,$ 833/м2,70 667 сом/м2,Добавлено 11 часов назад,,30,от агента,кирпичный,3 этаж из 5,,34.2 м2,,индивид. планировка,центральное,среднее,,,совмещенный,балкон,,,,,,,,магистральный,,домофон,,,,,,,,"

                                    Описание от продавца                            
Продаю 1 комнатную квартиру 8 микрорайон по Советской 3 этаж из 5 индивидуальный проект дом кирпичный. Цена 28500$
","""42.8354""","""74.6084""",https://www.house.kg/details/7830378605c11b2e23534-11718379
"2-комн. кв., 50 м2","Бишкек, 10 м-н",$ 41 500,3 519 200 сом,$ 830/м2,70 384 сом/м2,Добавлено 1 месяц назад,Поднято 11 часов назад,134,от агента,панельный,2 этаж из 5,,50 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
🔥🔥 Продается 2-х комнатная квартира 105 серии,в 10-мкр.
Общая площадь-50м2
Этаж-2/5
Неугловая
Состояние квартиры хорошее
Вся мебель и бытовая техника
Вся инфраструктура в шаговой доступности
Удобная транспортная развязка

Цена-41500долл.
","""42.8318""","""74.6032""",https://www.house.kg/details/1723770602f79659be1f9-37724460
"Дом, 4-комн., 66 м2","Бишкек, Дэн-Сяопина/Брестская",$ 33 000,2 798 400 сом,$ 500/м2,42 400 сом/м2,Добавлено 2 дня назад,Поднято 11 часов назад,38,от агента,"другое, 1969 г.",,1,66 м2,3 соток,,смешанное,хорошее,,,нет,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,,ламинат,270 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Д-Сяоп/Брест., 3 с, 4 ком, баня, л/кухня, 3 ф. Аристон
","""42.8741""","""74.5153""",https://www.house.kg/details/83286936059ae44e338d3-37811490
"3-комн. кв., 55 м2",Бишкек,$ 43 500,3 688 800 сом,$ 791/м2,67 069 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,196,от агента,кирпичный,3 этаж из 4,,55 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в Советская/Боконбаева
Индивидуальный проект
Общая площадь-55м2
Этаж-3/4
Не угловая
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-43500долл.
","""42.8668""","""74.6114""",https://www.house.kg/details/7769694601f739b8ccf56-04394859
"4-комн. кв., 122 м2","Бишкек, Верхний Джал м-н, Ул. Тыналиева",$ 125 000,10 600 000 сом,$ 1 025/м2,86 885 сом/м2,Добавлено 9 дней назад,Поднято 11 часов назад,57,от агента,"кирпичный, 2009 г.",2 этаж из 9,,"122 м2, кухня: 17 м2",,элитка,центральное,евроремонт,,,2 с/у и более,,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,"домофон,                                             видеонаблюдение",частично меблирована,ламинат,3 м.,"пластиковые окна,                                             улучшенная,                                             кухня-студия,                                             новая сантехника,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
4к, В. Джал/Тынал, 2/9 , н/у, 122,4 м2, евро
","""42.8325""","""74.5681""",https://www.house.kg/details/74950176050743a08afc1-03819854
"3-комн. кв., 68 м2","Бишкек, 4 м-н, Набережная",$ 62 000,5 257 600 сом,$ 912/м2,77 318 сом/м2,Добавлено 1 год назад,Поднято 11 часов назад,1677,от агента,"кирпичный, 1993 г.",4 этаж из 5,,68 м2,,индивид. планировка,центральное,хорошее,,,раздельный,лоджия,бронированная,,,,,,,нет,,"домофон,                                             видеонаблюдение",частично меблирована,линолеум,280 м.,"пластиковые окна,                                             неугловая,                                             комнаты изолированы,                                             тихий двор",нет,,рассмотрю варианты,"

                                    Описание от продавца                            
Центр.отопление, 3 ф.на электро приготовл.
","""42.8377""","""74.6298""",https://www.house.kg/details/96982735e2048f4d6cd79-87370932
"Дом, 4-комн., 86 м2","Бишкек, Жибек -Жолу/Фучика",$ 60 000,5 088 000 сом,$ 698/м2,59 163 сом/м2,Добавлено 8 месяцев назад,Поднято 11 часов назад,970,от агента,"кирпичный, 1957 г.",,1,86 м2,4 соток,,смешанное,хорошее,,,раздельный,,,,,,септик,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,дерево,280 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес,                                             гараж,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Ж-Жолу/Фучика, 4 сот, 86 м2, рем.
","""42.8844""","""74.5507""",https://www.house.kg/details/97332295f1c3fa3d9dbb1-02000829
"Дом, 2-комн., 47 м2","Бишкек, Кок-Жар ж/м, Ул. Боогачы/Выше Ахунбаева",$ 52 000,4 409 600 сом,$ 1 106/м2,93 821 сом/м2,Добавлено 7 месяцев назад,Поднято 11 часов назад,1258,от агента,"другое, 2009 г.",,1,47 м2,4 соток,,электрическое,недостроено,,,нет,,,,,,возможно подведение,центральное водоснабжение,есть,возможно подключение,,,пустая,линолеум,270 м.,пластиковые окна,нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Участок 29 м×16 м. , угловой, красн.книга. Жилой дом 47 м2, ц/кан. и газ рядом, свет, вода. Недостр.времянка. 52 т.$
","""42.8345""","""74.642""",https://www.house.kg/details/40725075f5613fdbadf84-46432673
"4-комн. кв., 110 м2","Бишкек, Филармония, Манаса/Рыскулова",$ 110 000,9 328 000 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 1 месяц назад,Поднято 11 часов назад,274,от агента,"кирпичный, 1989 г.",6 этаж из 7,,110 м2,,индивид. планировка,центральное,хорошее,,,2 с/у и более,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,ламинат,270 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Манаса/Рыскул, 6/7эт, 110 м2, 3 л/з, кирп.
","""42.8788""","""74.5895""",https://www.house.kg/details/55449736022a2c7b00ea1-55600710
"Дом, 4-комн., 73 м2","Бишкек, Пр.Чуй/Интергельпо",$ 41 000,3 476 800 сом,$ 562/м2,47 627 сом/м2,Добавлено 1 месяц назад,Поднято 11 часов назад,305,от агента,"другое, 1956 г.",,1,73 м2,6 соток,,смешанное,требует ремонта,,,нет,,,,,,септик,центральное водоснабжение,есть,магистральный,,,пустая,дерево,270 м.,"баня,                                             сад,                                             хозпостройки,                                             гараж,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Р-н Шлагб., Чуй/Интерг, 4 к, 6 с, газ, 3ф, ц/канал.по улице
","""42.8788""","""74.5536""",https://www.house.kg/details/239755060229132bae407-69339334
"3-комн. кв., 95 м2",Бишкек,$ 61 000,5 172 800 сом,$ 642/м2,54 451 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,278,от агента,панельный,4 этаж из 9,,95 м2,,105 серия,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Боконбаева/Правда. 
Просторная 3 комнатная квартира+сушилка . Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 


☑Этаж 4 из 9 тёплая и уютная квартира .

☑ 95м2/ 105 серия

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
 61.000USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8672""","""74.6168""",https://www.house.kg/details/8901914600fcaac5bf950-48296012
"Дом, 6 и более комнат, 166 м2","Бишкек, Ул. Семетей/Баха",$ 150 000,12 720 000 сом,$ 904/м2,76 627 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,333,от агента,"кирпичный, 1961 г.",,1,166 м2,7 соток,,центральное,хорошее,,,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,дерево,280 м.,"баня,                                             сад,                                             хозпостройки",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
ул. Семетей/Баха, СЭЗ, 2 д.на уч.7 с(факт.12 сот), ц/от/,кан, газ. 5+3 ком.
","""42.807""","""74.5723""",https://www.house.kg/details/7488402601657e8492d28-35524602
"3-комн. кв., 60 м2","Бишкек, 12 м-н, 12 мкр",$ 47 000,3 985 600 сом,$ 783/м2,66 427 сом/м2,Добавлено 4 месяца назад,Поднято 11 часов назад,489,от агента,"панельный, 1989 г.",9 этаж из 9,,"60 м2, кухня: 10 м2",,105 серия улучшенная,центральное,хорошее,,,раздельный,лоджия,,,,,,,,магистральный,,домофон,частично меблирована,линолеум,280 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
12 мкр, 3 к, 105с, 9/9 эт, не угл, хор.с
","""42.8175""","""74.6365""",https://www.house.kg/details/58842495fb635e2b2d745-65012028
"3-комн. кв., 67 м2","Бишкек, Уметалиева/Московская",$ 67 000,5 681 600 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 10 месяцев назад,Поднято 11 часов назад,922,от агента,"кирпичный, 1980 г.",3 этаж из 5,,"67 м2, кухня: 11 м2",,индивид. планировка,центральное,евроремонт,,,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,ламинат,270 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Московская/Уметалиева, индив, 3/5 эт. Срочно. Евро ремонт. Кондиционер, аристон
","""42.8722""","""74.5805""",https://www.house.kg/details/1520935ed39fc5952ef9-82344495
"Дом, 5-комн., 104 м2","Бишкек, Жибек -Жолу/Коммунаров",$ 65 000,5 512 000 сом,$ 625/м2,53 000 сом/м2,Добавлено 7 месяцев назад,Поднято 11 часов назад,1172,от агента,"кирпичный, 1959 г.",,1,104 м2,3 соток,,смешанное,хорошее,,,раздельный,,,,,,центральная,центральное водоснабжение,,магистральный,,,пустая,дерево,270 м.,"хозпостройки,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Ж. Жолу/Коммунаров, 5 к, п/дома, красная книга-3 с, (по факту 3,4 сот), ремонт
","""42.8897""","""74.556""",https://www.house.kg/details/35322945f3535ad96a3f1-55551308
"Дом, 6 и более комнат, 166 м2","Бишкек, Ул. Семетей/Баха",$ 150 000,12 720 000 сом,$ 904/м2,76 627 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,335,от агента,"кирпичный, 1961 г.",,1,166 м2,7 соток,,центральное,хорошее,,,совмещенный,,,,,,центральная,центральное водоснабжение,есть,магистральный,,решетки на окнах,частично меблирована,дерево,280 м.,"баня,                                             сад,                                             хозпостройки",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
ул. Семетей/Баха, СЭЗ, 2 д.на уч.7 с(факт.12 сот), ц/от/,кан, газ. 5+3 ком.
","""42.807""","""74.5723""",https://www.house.kg/details/7488402601657e8492d28-35524602
"3-комн. кв., 60 м2","Бишкек, 12 м-н, 12 мкр",$ 47 000,3 985 600 сом,$ 783/м2,66 427 сом/м2,Добавлено 4 месяца назад,Поднято 11 часов назад,491,от агента,"панельный, 1989 г.",9 этаж из 9,,"60 м2, кухня: 10 м2",,105 серия улучшенная,центральное,хорошее,,,раздельный,лоджия,,,,,,,,магистральный,,домофон,частично меблирована,линолеум,280 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
12 мкр, 3 к, 105с, 9/9 эт, не угл, хор.с
","""42.8175""","""74.6365""",https://www.house.kg/details/58842495fb635e2b2d745-65012028
"3-комн. кв., 67 м2","Бишкек, Уметалиева/Московская",$ 67 000,5 681 600 сом,$ 1 000/м2,84 800 сом/м2,Добавлено 10 месяцев назад,Поднято 11 часов назад,924,от агента,"кирпичный, 1980 г.",3 этаж из 5,,"67 м2, кухня: 11 м2",,индивид. планировка,центральное,евроремонт,,,раздельный,лоджия,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,ламинат,270 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             кладовка,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Московская/Уметалиева, индив, 3/5 эт. Срочно. Евро ремонт. Кондиционер, аристон
","""42.8722""","""74.5805""",https://www.house.kg/details/1520935ed39fc5952ef9-82344495
"Дом, 5-комн., 104 м2","Бишкек, Жибек -Жолу/Коммунаров",$ 65 000,5 512 000 сом,$ 625/м2,53 000 сом/м2,Добавлено 7 месяцев назад,Поднято 11 часов назад,1174,от агента,"кирпичный, 1959 г.",,1,104 м2,3 соток,,смешанное,хорошее,,,раздельный,,,,,,центральная,центральное водоснабжение,,магистральный,,,пустая,дерево,270 м.,"хозпостройки,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Ж. Жолу/Коммунаров, 5 к, п/дома, красная книга-3 с, (по факту 3,4 сот), ремонт
","""42.8897""","""74.556""",https://www.house.kg/details/35322945f3535ad96a3f1-55551308
"2-комн. кв., 58 м2",Бишкек,$ 35 500,3 010 400 сом,$ 612/м2,51 903 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,501,от агента,кирпичный,4 этаж из 12,,58 м2,,элитка,на газе,под самоотделку (псо),,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 2-х комнатная квартира ,в элитном доме, в Кок-Жар
Застройщик-СК Ихлас
Общая площадь-58м2
Этаж-4/12
Все коммуникации центральные
Отопление газовое
Состояние ПСО,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Имеется огороженная территория, видеонаблюдение,детская площадка
Цена-35500долл.
","""42.8422""","""74.6435""",https://www.house.kg/details/8367589601bad53bdd953-43179286
"Дом, 3-комн., 66 м2",Бишкек,$ 33 000,2 798 400 сом,$ 500/м2,42 400 сом/м2,Добавлено 1 день назад,Поднято 11 часов назад,41,от агента,"другое, 1969 г.",,1,66 м2,3 соток,,смешанное,хорошее,,,нет,,,,,,возможно подведение,центральное водоснабжение,есть,нет,,,пустая,ламинат,270 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Д-Сяоп/Брест., 3 с, 4 ком, баня, л/кух
","""42.8745""","""74.5163""",https://www.house.kg/details/8579488605b02539e68a6-16211162
"Дом, 3-комн., 73 м2","Бишкек, Тулебердиева(парк)/Кокчетавская",$ 45 000,3 816 000 сом,$ 616/м2,52 274 сом/м2,Добавлено 8 месяцев назад,Поднято 11 часов назад,1089,от агента,"шлакоблочный, 1966 г.",,1,73 м2,3 соток,,смешанное,хорошее,,,раздельный,,,,,,возможно подведение,центральное водоснабжение,есть,магистральный,,,пустая,дерево,270 м.,"пластиковые окна,                                             баня,                                             хозпостройки,                                             навес,                                             3 фазы",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Очень срочно! Тулебердиева/Кокчетавская., дом, 3к, кухня, удобства. Газ, ц/кан. 3,6 сот. Рядом с новым парком.
","""42.8995""","""74.5782""",https://www.house.kg/details/20467925f2bf780d58c54-92908456
"2-комн. кв., 73 м2","Бишкек, Асанбай м-н",$ 59 500,5 045 600 сом,$ 815/м2,69 118 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,337,от агента,кирпичный,9 этаж из 10,,73 м2,,элитка,на газе,евроремонт,,,раздельный,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
!! ПО ТЕЛЕФОНУ НЕ ТОРГУЮСЬ !! 
Если вы в поиске   квартиры  , то вы пришли по адресу 
Продаётся Квартира в одном из лучших районов города , а именно Асанбай. 
Просторная 2 комнатная квартира. Все в шаговой доступности школы , детские сады , поликлиники , магазины , хорошая транспортная развязка. 
Застройщик ""Дианур""

☑Этаж 9 из 10 тёплая и уютная квартира .

☑ 73 м2/ Новостройка
Застройщик ""Дианур""

☑ сан.узел раздельный 100% кафель 

☑ полный пакет документов 

Вам повезло с ценой!
59.500USD , торг в пределах разумного ( по телефону не торгуюсь)
","""42.8208""","""74.6163""",https://www.house.kg/details/499830160127e6c1c8839-42600029
"5-комн. кв., 176 м2","Бишкек, В. Джал/Тыналиева",$ 127 000,10 769 600 сом,$ 722/м2,61 191 сом/м2,Добавлено 1 год назад,Поднято 11 часов назад,2737,от агента,"кирпичный, 2016 г.",9 этаж из 10,,176 м2,,пентхаус,центральное,,,,2 с/у и более,,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,пустая,ламинат,3 м.,"пластиковые окна,                                             новая сантехника,                                             комнаты изолированы,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Пентхаус, 2 уровня, 176,4 м2, 5 комн, Окна выходят на южн.стор.
","""42.8336""","""74.569""",https://www.house.kg/details/42418045dca51a55f4596-02050199
"3-комн. кв., 52 м2","Бишкек, Политех",$ 43 500,3 688 800 сом,$ 837/м2,70 938 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,219,от агента,кирпичный,2 этаж из 4,,52 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в Политехе
Индивидуальный проект
Общая площадь-52м2
Этаж-2/4
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-43500долл.
","""42.8444""","""74.5862""",https://www.house.kg/details/1493556601e7c17de8052-78896596
"3-комн. кв., 52 м2","Бишкек, Политех",$ 43 500,3 688 800 сом,$ 837/м2,70 938 сом/м2,Добавлено 2 месяца назад,Поднято 11 часов назад,221,от агента,кирпичный,2 этаж из 4,,52 м2,,индивид. планировка,центральное,хорошее,,,,,,,,,,,,,,,,,,,,,,"

                                    Описание от продавца                            
Продается 3-х комнатная квартира в Политехе
Индивидуальный проект
Общая площадь-52м2
Этаж-2/4
Все коммуникации центральные
Состояние хорошее,
Тихий район,с развитой инфраструктурой:школа, детские сады, гипермаркет  и т.д.
Детская площадка
Цена-43500долл.
","""42.8444""","""74.5862""",https://www.house.kg/details/1493556601e7c17de8052-78896596
"4-комн. кв., 84 м2","Бишкек, Чуй/Манаса",$ 82 000,6 953 600 сом,$ 976/м2,82 781 сом/м2,Добавлено 7 месяцев назад,Поднято 11 часов назад,952,от агента,"кирпичный, 1961 г.",2 этаж из 5,,84 м2,,индивид. планировка,центральное,евроремонт,,,раздельный,,бронированная,гараж,,,,,,магистральный,,домофон,полностью меблирована,дерево,280 м.,"пластиковые окна,                                             улучшенная,                                             новая сантехника,                                             кондиционер,                                             неугловая,                                             комнаты изолированы,                                             встроенная кухня,                                             тихий двор",нет,нет,обмен не предлагать,"

                                    Описание от продавца                            
Чуй/Манаса, индив, 2/5 эт, н/у. Продается с мебелью, техникой и гаражом.
","""42.8762""","""74.5893""",https://www.house.kg/details/82437415f3653eb7bf3f8-61019584
"3-комн. кв., 58 м2","Бишкек, 3 м-н, 3 мкр/Орт.рын",$ 46 500,3 943 200 сом,$ 802/м2,67 986 сом/м2,Добавлено 9 месяцев назад,Поднято 11 часов назад,933,от агента,"панельный, 1964 г.",4 этаж из 4,,58 м2,,104 серия,центральное,хорошее,,,совмещенный,застекленный балкон,бронированная,рядом охраняемая стоянка,,,,,,магистральный,,домофон,частично меблирована,ламинат,270 м.,"пластиковые окна,                                             улучшенная,                                             неугловая,                                             встроенная кухня,                                             тихий двор",нет,есть,обмен не предлагать,"

                                    Описание от продавца                            
3 мкр, Ортос.рын.
","""42.8368""","""74.6189""",https://www.house.kg/details/12820385ef840d8c9d1b9-88441190
