Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
19.0,17000.0,74.5837,хорошее,42.8496,1.0,5.0,малосемейка,5.0,1980.0,раздельный,частично меблирована,центральное,от агента
40.0,31000.0,74.6929,евроремонт,42.8737,1.0,12.0,элитка,9.0,2019.0,раздельный,полностью меблирована,центральное,от агента
44.0,29000.0,74.5625,хорошее,42.8539,1.0,3.0,индивид. планировка,1.0,,,,на газе,от агента
15.0,10500.0,74.5654,среднее,42.8922,1.0,2.0,индивид. планировка,2.0,,раздельный,,электрическое,от агента
47.0,22000.0,74.5361,требует ремонта,42.8808,2.0,4.0,хрущевка,3.0,,совмещенный,пустая,электрическое,от агента
31.5,16200.0,74.5161,хорошее,42.8917,1.0,3.0,индивид. планировка,3.0,,совмещенный,пустая,автономное,от агента
94.7,43000.0,74.6042,под самоотделку (псо),42.8445,2.0,13.0,элитка,12.0,,,,центральное,от собственника
56.0,40500.0,74.5665,,42.831,2.0,5.0,105 серия,2.0,,,,,от собственника
97.0,75000.0,74.5838,евроремонт,42.8226,2.0,12.0,элитка,5.0,,раздельный,,,от собственника
79.0,106650.0,74.6148,евроремонт,42.8167,2.0,8.0,элитка,2.0,,,,,от собственника
80.0,41500.0,74.6844,,42.8771,3.0,5.0,индивид. планировка,4.0,,,,центральное,от собственника
40.0,30000.0,74.6248,среднее,42.8186,1.0,5.0,105 серия,3.0,,,,,от собственника
67.0,43000.0,74.5555,хорошее,42.8525,2.0,9.0,108 серия,7.0,2020.0,совмещенный,пустая,на газе,от собственника
49.0,35500.0,74.6258,евроремонт,42.8235,1.0,10.0,106 серия улучшенная,7.0,,,,центральное,от собственника
39.0,32500.0,74.5883,евроремонт,42.8626,1.0,12.0,элитка,10.0,,совмещенный,,центральное,от собственника
66.0,35400.0,74.5304,евроремонт,42.8892,2.0,4.0,105 серия,4.0,2019.0,совмещенный,пустая,электрическое,от собственника
58.0,44500.0,74.6328,хорошее,42.8511,3.0,5.0,104 серия улучшенная,1.0,1990.0,совмещенный,частично меблирована,центральное,от собственника
188.0,103400.0,74.6363,,42.8128,3.0,11.0,пентхаус,9.0,2016.0,,,центральное,от собственника
56.0,40000.0,74.6073,требует ремонта,42.8664,2.0,7.0,элитка,7.0,1989.0,раздельный,пустая,центральное,от собственника
66.0,60000.0,74.631,хорошее,42.8236,4.0,9.0,106 серия,2.0,,раздельный,пустая,центральное,от агента
80.0,60000.0,74.6371,хорошее,42.8828,3.0,5.0,индивид. планировка,3.0,,раздельный,,центральное,от собственника
44.6,29500.0,74.6298,хорошее,42.8842,1.0,9.0,106 серия,2.0,,,,,от собственника
33.0,20000.0,74.5533,недостроено,42.8454,1.0,9.0,элитка,1.0,2021.0,раздельный,пустая,на газе,от собственника
50.0,38200.0,74.628,хорошее,42.8297,2.0,5.0,105 серия,5.0,1985.0,раздельный,,центральное,от собственника
30.0,30000.0,74.6298,среднее,42.8396,1.0,4.0,104 серия улучшенная,3.0,,совмещенный,пустая,,от собственника
25.0,16000.0,74.6266,евроремонт,42.9069,1.0,3.0,индивид. планировка,3.0,,совмещенный,частично меблирована,электрическое,от собственника
68.0,44500.0,74.6751,евроремонт,42.8709,2.0,9.0,элитка,1.0,2015.0,раздельный,полностью меблирована,центральное,от агента
68.0,62000.0,74.5658,евроремонт,42.8415,3.0,9.0,106 серия,3.0,,раздельный,полностью меблирована,,от собственника
66.0,53500.0,74.5754,евроремонт,42.8831,2.0,10.0,элитка,7.0,2019.0,,пустая,центральное,от агента
44.0,26500.0,74.5417,хорошее,42.8509,2.0,4.0,хрущевка,3.0,1969.0,совмещенный,частично меблирована,центральное,от собственника
100.0,63000.0,74.567,евроремонт,42.836,2.0,9.0,индивид. планировка,2.0,2017.0,раздельный,частично меблирована,центральное,от собственника
50.0,41500.0,74.6289,хорошее,42.8346,2.0,5.0,105 серия,4.0,1993.0,раздельный,частично меблирована,центральное,от собственника
104.0,88400.0,74.6137,черновая отделка,42.8184,3.0,14.0,элитка,5.0,2022.0,раздельный,,на газе,от собственника
77.0,65433.0,74.6137,черновая отделка,42.8184,2.0,14.0,элитка,2.0,2022.0,,,автономное,от собственника
140.0,145000.0,74.6069,хорошее,42.8751,3.0,9.0,элитка,7.0,,2 с/у и более,частично меблирована,центральное,от собственника
33.0,39000.0,74.6179,хорошее,42.8708,1.0,9.0,105 серия,9.0,1986.0,совмещенный,полностью меблирована,центральное,от собственника
38.0,30000.0,74.6428,евроремонт,42.846,1.0,12.0,элитка,12.0,2019.0,совмещенный,пустая,на газе,от агента
45.0,33400.0,74.6231,требует ремонта,42.8359,2.0,4.0,104 серия,3.0,1980.0,совмещенный,полностью меблирована,центральное,от агента
35.0,29500.0,74.6307,евроремонт,42.8487,1.0,9.0,105 серия,4.0,1990.0,совмещенный,частично меблирована,центральное,от агента
43.0,29500.0,74.6336,евроремонт,42.8434,1.0,11.0,индивид. планировка,10.0,2010.0,совмещенный,частично меблирована,центральное,от агента
43.0,38000.0,74.6146,евроремонт,42.8589,2.0,5.0,104 серия,5.0,1990.0,совмещенный,частично меблирована,центральное,от агента
36.0,29000.0,74.681,евроремонт,42.8576,1.0,9.0,индивид. планировка,2.0,2019.0,совмещенный,пустая,центральное,от агента
63.0,44300.0,74.6757,евроремонт,42.8779,3.0,5.0,105 серия,2.0,1990.0,раздельный,частично меблирована,центральное,от агента
140.0,150000.0,74.5948,евроремонт,42.879,3.0,12.0,элитка,7.0,,,полностью меблирована,центральное,от агента
51.0,46500.0,74.6028,евроремонт,42.8649,1.0,10.0,элитка,2.0,,совмещенный,полностью меблирована,центральное,от собственника
43.0,38000.0,74.6133,хорошее,42.8571,2.0,5.0,сталинка,1.0,1995.0,совмещенный,полностью меблирована,центральное,от собственника
30.0,22000.0,74.5812,требует ремонта,42.8453,1.0,4.0,хрущевка,4.0,1960.0,совмещенный,пустая,центральное,от собственника
61.0,30000.0,74.5751,хорошее,42.8807,1.0,9.0,индивид. планировка,9.0,1987.0,раздельный,частично меблирована,центральное,от собственника
67.0,60000.0,74.586,хорошее,42.8242,2.0,10.0,106 серия улучшенная,1.0,2018.0,совмещенный,частично меблирована,электрическое,от собственника
66.5,45500.0,74.623,под самоотделку (псо),42.8265,2.0,13.0,элитка,13.0,,,,,от собственника
48.0,42000.0,74.6237,хорошее,42.8727,2.0,5.0,105 серия,5.0,,раздельный,,центральное,от собственника
47.0,41000.0,74.6416,хорошее,42.8122,2.0,9.0,106 серия улучшенная,5.0,2012.0,,частично меблирована,центральное,от агента
30.0,27700.0,74.6817,евроремонт,42.8592,1.0,8.0,элитка,6.0,2016.0,,полностью меблирована,центральное,от агента
79.0,49800.0,74.6349,требует ремонта,42.8427,3.0,9.0,106 серия,1.0,,раздельный,частично меблирована,центральное,от агента
40.0,34500.0,74.6098,евроремонт,42.849,2.0,4.0,хрущевка,4.0,,,полностью меблирована,центральное,от агента
66.0,53000.0,74.6092,среднее,42.8689,3.0,5.0,индивид. планировка,5.0,1977.0,,полностью меблирована,центральное,от агента
61.0,34700.0,74.6307,хорошее,42.8496,2.0,5.0,индивид. планировка,3.0,1987.0,раздельный,частично меблирована,центральное,от агента
24.1,21000.0,74.5331,хорошее,42.8598,1.0,3.0,хрущевка,2.0,,совмещенный,,центральное,от собственника
57.0,55000.0,74.5784,евроремонт,42.8401,1.0,10.0,элитка,2.0,2018.0,совмещенный,полностью меблирована,автономное,от собственника
55.0,32500.0,74.6215,среднее,42.8874,2.0,12.0,индивид. планировка,5.0,1989.0,,,центральное,от агента
98.0,96500.0,74.5845,евроремонт,42.8683,3.0,9.0,элитка,5.0,,,,центральное,от агента
121.8,87500.0,74.5654,евроремонт,42.8436,3.0,11.0,элитка,8.0,2019.0,,,центральное,от агента
41.0,32000.0,74.5799,евроремонт,42.8705,1.0,9.0,105 серия,9.0,1988.0,совмещенный,полностью меблирована,центральное,от собственника
58.0,43500.0,74.6228,евроремонт,42.8308,3.0,4.0,104 серия,4.0,,совмещенный,пустая,центральное,от агента
62.28,58500.0,74.6003,евроремонт,42.8822,1.0,12.0,элитка,10.0,2017.0,совмещенный,полностью меблирована,центральное,от собственника
62.0,46000.0,74.6186,хорошее,42.8643,3.0,4.0,хрущевка,3.0,1965.0,совмещенный,полностью меблирована,центральное,от собственника
58.0,47500.0,74.5769,хорошее,42.8703,3.0,5.0,104 серия,5.0,,совмещенный,полностью меблирована,центральное,от собственника
43.0,36000.0,74.6844,хорошее,42.8771,2.0,4.0,индивид. планировка,2.0,,,частично меблирована,центральное,от агента
81.0,51700.0,74.6359,хорошее,42.8705,3.0,9.0,105 серия,4.0,,раздельный,частично меблирована,центральное,от агента
70.0,40600.0,74.591,,42.8249,2.0,9.0,108 серия,6.0,2022.0,,,автономное,от агента
84.0,44100.0,74.591,,42.8249,3.0,9.0,108 серия,4.0,2022.0,,,автономное,от агента
68.0,36040.0,74.5942,,42.8269,2.0,9.0,индивид. планировка,4.0,2020.0,,,на газе,от собственника
60.0,40200.0,74.615,,42.8203,5.0,14.0,элитка,5.0,2022.0,совмещенный,,,от собственника
71.0,40825.0,74.591,,42.8249,2.0,9.0,108 серия,6.0,2022.0,,,автономное,от собственника
48.0,26880.0,74.591,,42.8249,1.0,9.0,108 серия,7.0,2022.0,,,автономное,от собственника
48.0,25440.0,74.591,,42.8249,1.0,9.0,108 серия,4.0,2022.0,,,автономное,от агента
58.0,31900.0,74.591,,42.8249,2.0,9.0,108 серия,7.0,2022.0,,,автономное,от собственника
70.0,37100.0,74.591,,42.8249,2.0,9.0,108 серия,5.0,2022.0,,,автономное,от собственника
46.0,25530.0,74.591,,42.8249,1.0,9.0,108 серия,6.0,2022.0,,,автономное,от агента
46.0,24380.0,74.591,черновая отделка,42.8249,1.0,9.0,108 серия,4.0,2022.0,,,автономное,от собственника
104.0,82000.0,74.6811,,42.8812,3.0,12.0,элитка,7.0,,раздельный,,центральное,от собственника
70.0,40500.0,74.6331,хорошее,42.8442,2.0,9.0,106 серия улучшенная,9.0,,раздельный,,центральное,от агента
110.0,91000.0,74.6042,хорошее,42.8445,3.0,12.0,элитка,5.0,2017.0,раздельный,полностью меблирована,центральное,от собственника
120.0,150000.0,74.6132,хорошее,42.8692,4.0,9.0,элитка,4.0,,,полностью меблирована,центральное,от собственника
107.0,86000.0,74.6122,евроремонт,42.8201,4.0,10.0,индивид. планировка,9.0,2016.0,раздельный,полностью меблирована,центральное,от агента
28.0,23700.0,74.6912,евроремонт,42.8702,1.0,9.0,элитка,5.0,2017.0,совмещенный,полностью меблирована,центральное,от агента
27.0,16500.0,74.5168,евроремонт,42.8466,2.0,2.0,малосемейка,1.0,2020.0,совмещенный,,электрическое,от собственника
20.0,12500.0,74.5175,евроремонт,42.8462,1.0,2.0,малосемейка,2.0,2020.0,совмещенный,,электрическое,от собственника
68.0,47000.0,74.6958,хорошее,42.8742,3.0,4.0,индивид. планировка,2.0,1968.0,раздельный,частично меблирована,центральное,от собственника
39.0,30000.0,74.6432,евроремонт,42.846,1.0,13.0,элитка,12.0,,совмещенный,пустая,автономное,от собственника
65.0,51000.0,74.6058,евроремонт,42.8822,2.0,9.0,элитка,9.0,2018.0,2 с/у и более,частично меблирована,центральное,от собственника
287.0,220000.0,74.6049,евроремонт,42.8719,6.0,13.0,элитка,7.0,2018.0,раздельный,пустая,центральное,от агента
102.0,71400.0,74.6364,свободная планировка,42.8745,2.0,14.0,элитка,5.0,2008.0,,,центральное,от собственника
96.0,67200.0,74.6364,под самоотделку (псо),42.8745,2.0,14.0,элитка,4.0,,раздельный,,центральное,от собственника
96.0,89000.0,74.6363,евроремонт,42.8745,3.0,14.0,элитка,5.0,,совмещенный,частично меблирована,,от собственника
205.0,143500.0,74.6365,под самоотделку (псо),42.8744,6.0,14.0,пентхаус,14.0,2015.0,2 с/у и более,,центральное,от собственника
73.0,57000.0,74.5939,под самоотделку (псо),42.8656,4.0,10.0,элитка,5.0,2020.0,2 с/у и более,,центральное,от собственника
69.0,47000.0,74.6195,хорошее,42.8766,2.0,4.0,индивид. планировка,2.0,,совмещенный,пустая,смешанное,от собственника
81.2,70000.0,74.6234,хорошее,42.8725,4.0,9.0,105 серия,2.0,,раздельный,частично меблирована,центральное,от собственника
43.6,41700.0,74.5849,хорошее,42.877,2.0,5.0,105 серия,2.0,,,,центральное,от агента
50.0,43500.0,74.5908,евроремонт,42.8438,2.0,12.0,элитка,8.0,,совмещенный,частично меблирована,центральное,от агента
69.0,53000.0,74.6085,под самоотделку (псо),42.8502,2.0,12.0,элитка,8.0,2018.0,,,центральное,от агента
51.0,29000.0,74.6307,хорошее,42.8495,2.0,5.0,малосемейка,4.0,,раздельный,частично меблирована,центральное,от агента
58.0,41500.0,74.5714,евроремонт,42.8693,3.0,5.0,104 серия,1.0,,,,центральное,от собственника
107.0,134000.0,74.5942,евроремонт,42.8743,3.0,9.0,элитка,6.0,2015.0,2 с/у и более,полностью меблирована,автономное,от агента
43.0,36800.0,74.595,евроремонт,42.8476,2.0,5.0,хрущевка,2.0,,,полностью меблирована,центральное,от агента
60.0,37000.0,74.6433,под самоотделку (псо),42.8397,2.0,10.0,элитка,1.0,,раздельный,,,от собственника
90.0,45000.0,74.6233,под самоотделку (псо),42.8831,2.0,12.0,элитка,9.0,2017.0,2 с/у и более,полностью меблирована,центральное,от агента
64.0,46500.0,74.5658,,42.8421,2.0,9.0,106 серия,7.0,,,,,от собственника
50.0,38000.0,74.6816,евроремонт,42.859,1.0,9.0,элитка,1.0,,,частично меблирована,центральное,от агента
54.6,45000.0,74.6143,под самоотделку (псо),42.8525,1.0,14.0,элитка,4.0,2020.0,совмещенный,пустая,центральное,от собственника
84.0,58000.0,74.591,под самоотделку (псо),42.8674,2.0,10.0,индивид. планировка,7.0,2015.0,раздельный,пустая,центральное,от агента
12.0,14000.0,74.6109,,42.8521,1.0,5.0,индивид. планировка,3.0,,,,,от собственника
38.8,34000.0,74.6239,евроремонт,42.871,1.0,12.0,элитка,10.0,,совмещенный,пустая,центральное,от собственника
97.0,85000.0,74.6209,,42.8266,3.0,12.0,элитка,11.0,2017.0,,,центральное,от собственника
45.8,36000.0,74.5858,хорошее,42.8709,2.0,5.0,104 серия,5.0,,совмещенный,пустая,,от собственника
55.0,33000.0,74.6087,требует ремонта,42.8841,2.0,12.0,индивид. планировка,5.0,1989.0,,пустая,центральное,от агента
70.0,45000.0,74.5976,хорошее,42.8453,3.0,4.0,104 серия улучшенная,2.0,1962.0,совмещенный,,центральное,от собственника
103.0,67000.0,74.6214,под самоотделку (псо),42.8169,3.0,10.0,элитка,2.0,2018.0,2 с/у и более,пустая,электрическое,от собственника
36.0,31500.0,74.6087,хорошее,42.8671,1.0,9.0,106 серия,8.0,1990.0,совмещенный,полностью меблирована,центральное,от собственника
33.0,29500.0,74.5862,,42.8512,1.0,9.0,105 серия,1.0,,,,,от агента
25.0,24500.0,74.6874,требует ремонта,42.8534,1.0,9.0,106 серия,9.0,,,,,от агента
140.0,170000.0,74.5842,свободная планировка,42.8245,3.0,11.0,элитка,7.0,2017.0,раздельный,пустая,автономное,от собственника
130.0,125000.0,74.5869,евроремонт,42.8264,3.0,12.0,элитка,4.0,2012.0,2 с/у и более,полностью меблирована,электрическое,от собственника
84.36,48000.0,74.6427,под самоотделку (псо),42.8394,3.0,9.0,элитка,7.0,2021.0,,,автономное,от собственника
64.0,52000.0,74.6158,,42.8585,3.0,9.0,105 серия,2.0,,раздельный,,центральное,от собственника
58.0,44500.0,74.6335,евроремонт,42.8447,2.0,9.0,106 серия,1.0,2018.0,,,электрическое,от агента
43.1,37000.0,74.5833,требует ремонта,42.8726,2.0,5.0,индивид. планировка,4.0,1970.0,раздельный,,центральное,от собственника
70.87,33319.0,74.6213,под самоотделку (псо),42.8057,2.0,9.0,108 серия,3.0,,,,на газе,от агента
42.0,32000.0,74.5646,хорошее,42.848,2.0,4.0,хрущевка,4.0,,,,центральное,от агента
52.0,38500.0,74.6244,требует ремонта,42.8659,2.0,9.0,106 серия,4.0,,раздельный,пустая,центральное,от агента
58.0,36500.0,74.6373,свободная планировка,42.8752,3.0,5.0,индивид. планировка,2.0,,раздельный,,,от агента
106.0,75000.0,74.6949,евроремонт,42.8702,4.0,5.0,106 серия улучшенная,1.0,1997.0,раздельный,частично меблирована,центральное,от собственника
108.0,62000.0,74.6333,евроремонт,42.8455,4.0,9.0,106 серия улучшенная,7.0,,раздельный,полностью меблирована,,от агента
106.0,68900.0,74.6138,под самоотделку (псо),42.8184,3.0,14.0,элитка,3.0,2022.0,совмещенный,,на газе,от собственника
53.0,34500.0,74.6137,под самоотделку (псо),42.8183,1.0,14.0,элитка,11.0,2022.0,совмещенный,,на газе,от собственника
33.0,24000.0,74.5786,под самоотделку (псо),42.8833,1.0,10.0,индивид. планировка,6.0,,совмещенный,пустая,на газе,от собственника
30.0,28500.0,74.5818,евроремонт,42.8428,1.0,3.0,хрущевка,2.0,,совмещенный,частично меблирована,центральное,от собственника
10.0,10000.0,74.5938,среднее,42.8489,1.0,5.0,хрущевка,2.0,,раздельный,пустая,центральное,от собственника
30.0,23500.0,74.5848,хорошее,42.8423,1.0,4.0,хрущевка,4.0,,,,центральное,от агента
68.0,47500.0,74.6817,евроремонт,42.8587,2.0,8.0,элитка,7.0,2017.0,раздельный,полностью меблирована,центральное,от агента
60.0,36500.0,74.592,,42.8629,2.0,9.0,индивид. планировка,5.0,,,,центральное,от агента
39.0,31500.0,74.6632,хорошее,42.8778,1.0,4.0,индивид. планировка,3.0,,совмещенный,частично меблирована,центральное,от собственника
66.0,38800.0,74.6201,,42.8652,2.0,9.0,106 серия улучшенная,4.0,,,,центральное,от агента
97.0,85000.0,74.5999,требует ремонта,42.8819,2.0,16.0,индивид. планировка,1.0,2017.0,совмещенный,частично меблирована,центральное,от собственника
96.05,48000.0,74.623,под самоотделку (псо),42.8822,2.0,12.0,элитка,9.0,,раздельный,,центральное,от собственника
45.0,52000.0,74.6136,,42.8601,1.0,14.0,элитка,13.0,,,,центральное,от агента
132.0,72600.0,74.6818,хорошее,42.8759,4.0,9.0,элитка,6.0,2020.0,,,центральное,от агента
65.0,32500.0,74.6364,,42.851,2.0,9.0,индивид. планировка,4.0,,,,центральное,от собственника
55.0,44900.0,74.6238,,42.8223,3.0,4.0,104 серия,3.0,,,,,от агента
65.0,45000.0,74.6839,хорошее,42.8765,3.0,9.0,105 серия,8.0,,раздельный,полностью меблирована,центральное,от собственника
41.37,22000.0,74.5633,под самоотделку (псо),42.884,1.0,9.0,элитка,3.0,2021.0,,,центральное,от собственника
36.0,31500.0,74.5848,среднее,42.8503,1.0,9.0,106 серия,4.0,1990.0,совмещенный,,,от агента
43.0,37500.0,74.5745,среднее,42.8719,2.0,4.0,хрущевка,2.0,,совмещенный,частично меблирована,центральное,от агента
38.0,34500.0,74.5784,евроремонт,42.8815,1.0,10.0,элитка,10.0,,совмещенный,частично меблирована,центральное,от агента
27.0,19900.0,74.6196,,42.8766,1.0,4.0,индивид. планировка,4.0,,,,,от собственника
121.0,128800.0,74.6148,под самоотделку (псо),42.8167,3.0,8.0,элитка,8.0,2020.0,2 с/у и более,пустая,,от собственника
146.0,68500.0,74.5908,под самоотделку (псо),42.8838,4.0,8.0,индивид. планировка,7.0,2015.0,,,центральное,от собственника
106.0,106000.0,74.6164,,42.8181,3.0,9.0,элитка,9.0,2021.0,,,центральное,от агента
121.8,86000.0,74.6077,хорошее,42.8595,5.0,9.0,106 серия,2.0,,,,центральное,от агента
51.0,40000.0,74.6104,черновая отделка,42.8174,1.0,16.0,элитка,4.0,2022.0,совмещенный,пустая,автономное,от собственника
62.3,49000.0,74.6103,черновая отделка,42.8173,1.0,16.0,элитка,6.0,2022.0,совмещенный,пустая,автономное,от собственника
104.0,81120.0,74.6176,под самоотделку (псо),42.8222,3.0,16.0,элитка,10.0,2022.0,,,,от собственника
252.0,209160.0,74.6134,под самоотделку (псо),42.8187,6.0,14.0,элитка,12.0,2019.0,раздельный,,центральное,от собственника
82.0,61500.0,74.5814,под самоотделку (псо),42.8393,2.0,10.0,элитка,2.0,,раздельный,,центральное,от собственника
111.0,59940.0,74.6409,,42.8112,3.0,13.0,элитка,8.0,2021.0,,,центральное,от собственника
77.0,43500.0,74.6815,под самоотделку (псо),42.8585,2.0,7.0,элитка,5.0,2020.0,,,центральное,от агента
70.0,46300.0,74.6817,евроремонт,42.8587,2.0,8.0,элитка,1.0,2017.0,,частично меблирована,центральное,от агента
43.05,27000.0,74.5786,под самоотделку (псо),42.8833,1.0,10.0,индивид. планировка,8.0,,совмещенный,,на газе,от собственника
33.2,29000.0,74.6379,хорошее,42.8847,1.0,5.0,индивид. планировка,4.0,1985.0,совмещенный,,центральное,от собственника
38.0,38000.0,74.5839,,42.8384,1.0,12.0,элитка,12.0,,,,,от собственника
48.0,45000.0,74.6078,евроремонт,42.8331,2.0,5.0,индивид. планировка,4.0,,,полностью меблирована,центральное,от собственника
70.0,51000.0,74.5964,,42.8819,3.0,5.0,индивид. планировка,5.0,,,,,от собственника
38.0,27000.0,74.5751,,42.8931,1.0,6.0,элитка,5.0,,,,,от собственника
68.0,49500.0,74.5845,евроремонт,42.8733,2.0,5.0,индивид. планировка,4.0,,,,,от собственника
45.0,30500.0,74.5555,евроремонт,42.8525,1.0,9.0,108 серия,7.0,2020.0,,,на газе,от собственника
32.0,29900.0,74.5774,,42.8736,1.0,5.0,индивид. планировка,1.0,,,,,от собственника
50.0,43500.0,74.5908,евроремонт,42.8438,2.0,13.0,элитка,8.0,,совмещенный,полностью меблирована,центральное,от агента
37.0,25000.0,74.656,хорошее,42.8668,1.0,4.0,элитка,2.0,2020.0,,,на газе,от собственника
75.0,99000.0,74.6029,евроремонт,42.8687,2.0,13.0,элитка,5.0,2017.0,раздельный,полностью меблирована,центральное,от собственника
96.0,55680.0,74.558,под самоотделку (псо),42.8646,3.0,17.0,элитка,5.0,2021.0,раздельный,,на газе,от собственника
48.0,27840.0,74.558,под самоотделку (псо),42.8646,1.0,17.0,элитка,6.0,2021.0,раздельный,,на газе,от собственника
76.0,44080.0,74.558,под самоотделку (псо),42.8646,2.0,17.0,элитка,8.0,2020.0,раздельный,,на газе,от собственника
76.0,53200.0,74.5827,черновая отделка,42.8397,2.0,12.0,элитка,11.0,2019.0,раздельный,,на газе,от собственника
103.0,106000.0,74.6107,евроремонт,42.8489,3.0,9.0,индивид. планировка,4.0,2012.0,раздельный,частично меблирована,центральное,от агента
120.0,105000.0,74.5928,,42.8733,3.0,12.0,элитка,5.0,,,,центральное,от собственника
66.0,58000.0,74.6059,евроремонт,42.8561,2.0,10.0,элитка,7.0,2020.0,совмещенный,частично меблирована,центральное,от собственника
118.0,66156.0,74.6325,евроремонт,42.8751,4.0,9.0,индивид. планировка,4.0,,раздельный,пустая,центральное,от собственника
66.0,56000.0,74.5749,хорошее,42.8423,2.0,5.0,элитка,2.0,2015.0,,,,от собственника
80.0,69000.0,74.6088,хорошее,42.8596,4.0,9.0,106 серия,9.0,,раздельный,полностью меблирована,центральное,от собственника
58.0,5200.0,74.5787,евроремонт,42.869,3.0,5.0,104 серия,4.0,,совмещенный,частично меблирована,центральное,от собственника
70.0,67000.0,74.6361,евроремонт,42.8116,2.0,9.0,элитка,2.0,2020.0,раздельный,пустая,центральное,от собственника
45.0,30000.0,74.512,среднее,42.8706,2.0,4.0,104 серия улучшенная,1.0,1971.0,раздельный,частично меблирована,центральное,от собственника
52.0,37000.0,74.5741,хорошее,42.8691,2.0,5.0,индивид. планировка,3.0,1973.0,раздельный,частично меблирована,центральное,от собственника
39.0,38000.0,74.5822,евроремонт,42.8403,1.0,12.0,элитка,12.0,2018.0,совмещенный,частично меблирована,центральное,от собственника
155.0,93600.0,74.5901,,42.8494,5.0,12.0,элитка,3.0,,,,,от агента
45.0,30000.0,74.6412,евроремонт,42.8465,1.0,9.0,106 серия улучшенная,2.0,,совмещенный,пустая,электрическое,от собственника
77.2,50000.0,74.6138,хорошее,42.8584,3.0,4.0,хрущевка,2.0,,совмещенный,полностью меблирована,центральное,от собственника
70.0,53900.0,74.6736,евроремонт,42.8545,2.0,10.0,элитка,10.0,2016.0,раздельный,,центральное,от собственника
104.0,85500.0,74.6295,,42.8182,3.0,9.0,элитка,9.0,,,,,от собственника
62.0,55800.0,74.5656,евроремонт,42.8303,3.0,12.0,элитка,4.0,,раздельный,частично меблирована,центральное,от собственника
56.0,49800.0,74.5725,евроремонт,42.8425,2.0,9.0,элитка,1.0,,раздельный,частично меблирована,,от собственника
46.0,45900.0,74.629,евроремонт,42.8157,2.0,5.0,105 серия,4.0,,раздельный,частично меблирована,центральное,от собственника
54.0,45500.0,74.5642,евроремонт,42.8434,2.0,11.0,элитка,5.0,,совмещенный,полностью меблирована,центральное,от собственника
62.0,62500.0,74.5812,евроремонт,42.8679,2.0,10.0,элитка,5.0,2016.0,,,,от агента
42.6,22000.0,74.5806,требует ремонта,42.8451,1.0,4.0,хрущевка,4.0,1960.0,совмещенный,пустая,центральное,от собственника
65.0,50000.0,74.6307,,42.8288,2.0,9.0,106 серия улучшенная,1.0,2009.0,,,центральное,от собственника
44.0,49500.0,74.6077,евроремонт,42.8595,2.0,14.0,индивид. планировка,13.0,,совмещенный,,центральное,от агента
155.7,93600.0,74.5927,под самоотделку (псо),42.8487,5.0,12.0,элитка,3.0,,,,центральное,от агента
52.0,45000.0,74.5678,хорошее,42.8302,2.0,9.0,106 серия,2.0,,,,центральное,от агента
115.0,140000.0,74.5961,евроремонт,42.8734,3.0,9.0,элитка,8.0,2014.0,2 с/у и более,полностью меблирована,центральное,от агента
48.0,43500.0,74.5883,хорошее,42.8626,1.0,11.0,элитка,9.0,2018.0,совмещенный,частично меблирована,центральное,от собственника
38.0,27000.0,74.5744,хорошее,42.8694,1.0,6.0,индивид. планировка,5.0,,совмещенный,,автономное,от агента
31.0,28000.0,74.5846,хорошее,42.8876,2.0,3.0,индивид. планировка,1.0,2019.0,совмещенный,пустая,автономное,от агента
70.0,72000.0,74.6104,евроремонт,42.8572,2.0,12.0,элитка,4.0,,,полностью меблирована,центральное,от собственника
95.0,54000.0,74.6191,хорошее,42.8567,3.0,9.0,106 серия,5.0,,раздельный,частично меблирована,центральное,от агента
95.0,62000.0,74.6243,хорошее,42.8664,3.0,9.0,106 серия,4.0,,раздельный,частично меблирована,центральное,от агента
42.0,42500.0,74.601,хорошее,42.8806,2.0,5.0,индивид. планировка,3.0,,совмещенный,частично меблирована,центральное,от агента
48.0,39000.0,74.5807,хорошее,42.8706,2.0,6.0,индивид. планировка,5.0,,,частично меблирована,центральное,от собственника
36.0,29999.0,74.5655,хорошее,42.8422,1.0,9.0,106 серия,1.0,,,,центральное,от собственника
120.0,94000.0,74.6241,евроремонт,42.8232,3.0,9.0,элитка,2.0,,,,центральное,от агента
150.0,96999.0,74.637,хорошее,42.814,5.0,11.0,элитка,11.0,,,частично меблирована,центральное,от собственника
47.0,45000.0,74.611,хорошее,42.8323,2.0,5.0,индивид. планировка,4.0,,раздельный,частично меблирована,центральное,от агента
110.0,100000.0,74.6245,евроремонт,42.8712,3.0,10.0,элитка,4.0,2016.0,2 с/у и более,полностью меблирована,центральное,от собственника
78.0,52900.0,74.5876,евроремонт,42.8781,2.0,10.0,элитка,7.0,,раздельный,частично меблирована,центральное,от агента
39.0,33019.0,74.5884,евроремонт,42.8717,1.0,9.0,индивид. планировка,3.0,,совмещенный,,центральное,от собственника
60.0,60000.0,74.5973,хорошее,42.8724,3.0,5.0,индивид. планировка,2.0,,,частично меблирована,центральное,от собственника
34.0,33500.0,74.6317,среднее,42.8781,1.0,9.0,105 серия,2.0,,,частично меблирована,центральное,от агента
